Time(us),Frequency(kHz)
17517154,3081767
17527156,3075339
17537157,3081913
17547162,3062797
17557166,2997497
17567169,2886727
17577172,2961414
17587177,3033449
17597179,2894144
17607181,3044459
17617183,3084722
17627188,3082169
17637191,3087728
17647198,3077964
17657204,3081377
17667208,3072229
17677209,3081877
17687211,3072494
17697216,3084536
17707220,3081711
17717224,3081323
17727228,3081372
17737235,3087849
17747241,3075238
17757246,3088313
17767253,3053398
17777258,3081998
17787261,3069805
17797264,3075331
17807267,3076013
17817268,3087528
17827270,3069004
17837272,3076079
17847275,3072308
17857278,3081577
17867282,3081982
17877287,3078642
17887294,3072128
17897300,3081672
17907303,3054055
17917307,3072410
17927314,3054110
17937321,3060228
17947328,3050364
17957333,3081617
17967340,3075800
17977345,3088326
17987351,3072900
17997356,3081538
18007361,3072201
18017364,3088059
18027366,3069008
18037369,3081565
18047373,3072700
18057375,3088051
18067376,3080618
18077382,3075750
18087387,3082097
18097392,3073279
18107394,3072140
18117401,3076080
18127403,3060365
18137407,3087377
18147409,3081113
18157411,3081560
18167416,3075249
18177418,3081680
18187421,3066403
18197428,3081769
18207434,3078627
18217438,3087600
18227443,3081727
18237445,3087943
18247449,3081420
18257453,3074167
18267458,3062797
18277463,3081246
18287468,3072514
18297473,3085071
18307474,3081154
18317476,3087499
18327483,3071807
18337488,3081641
18347490,3072739
18357493,3071291
18367495,3063936
18377497,3079555
18387502,3072165
18397505,3075439
18407506,3069782
18417511,3077990
18427515,3072461
18437522,3087466
18447524,3072273
18457528,3075902
18467531,3072153
18477535,3081386
18487537,3078322
18497538,3087768
18507539,3082467
18517541,3087751
18527548,3078141
18537553,3084168
18547554,3056895
18557560,3081477
18567565,3065130
18577566,3072387
18587569,3058091
18597573,3069112
18607587,3024591
18617589,2919549
18627596,3002024
18637602,3078227
18647608,3066133
18657611,3081755
18667615,3066969
18677614,2948338
18687628,3049707
18697632,3081394
18707638,3075606
18717640,3087600
18727645,3081630
18737649,3088002
18747654,3081300
18757659,3087980
18767662,3077991
18777669,3075494
18787674,3066207
18797683,3079464
18807687,3066036
18817690,3084140
18827693,3062944
18837698,3078126
18847703,3072633
18857708,3088134
18867714,3081707
18877719,3088298
18887722,3081609
18897727,3088299
18907731,3072917
18917738,3081686
18927741,3072395
18937744,3075988
18947747,3078837
18957753,3075161
18967755,3060751
18977756,3070104
18987759,3076279
18997760,3080597
19007763,3063259
19017764,3072532
19027768,3066938
19037772,3081395
19047779,3082215
19057781,3075002
19067785,3066386
19077789,3081440
19087794,3070179
19097799,3081277
19107800,3072550
19117802,3075502
19127807,3060221
19137810,3066573
19147817,3066577
19157824,3079167
19167829,3065681
19177836,3078173
19187837,3078901
19197844,3088050
19207848,3081240
19217850,3088278
19227855,3072565
19237862,3081889
19247867,3072464
19257869,3075812
19267871,3066170
19277879,3081551
19287881,3081504
19297884,3087619
19307891,3082657
19317897,3082018
19327900,3071800
19337901,3081779
19347908,3071883
19357912,3084156
19367918,3072845
19377922,3075208
19387927,3069141
19397928,3084428
19407930,3081152
19417933,3087794
19427938,3081748
19437939,3087511
19447945,3081938
19457947,3087951
19467954,3075839
19477960,3080196
19487962,3072333
19497966,3084680
19507968,3069296
19517971,3081944
19527978,3079255
19537984,3081302
19547984,3068842
19557990,3082197
19567993,3078187
19577998,3081781
19588002,3068165
19598008,3084761
19608010,3081726
19618011,3088272
19628013,3073000
19638014,3078610
19648020,3001756
19658022,2953096
19668027,2970457
19678030,2931462
19688034,3046932
19698040,2976673
19708047,3062475
19718051,3074479
19728057,3065624
19738064,3076690
19748067,3076046
19758071,3087839
19768076,3081794
19778083,3087850
19788088,3078366
19798093,3084624
19808096,3069886
19818102,3077910
19828105,3072973
19838108,3084814
19848112,3081957
19858114,3088059
19868120,3081380
19878123,3070971
19888125,3063997
19898125,3060531
19908130,3063822
19918135,3081362
19928139,3078874
19938144,3074715
19948149,3072566
19958152,3075157
19968156,3066500
19978161,3079449
19988168,3062189
19998175,3078911
20008178,3069462
20018179,3075660
20028183,3069050
20038190,3078645
20048194,3069918
20058196,3084606
20068199,3078193
20078201,3081695
20088208,3049345
20098214,3072411
20108217,3069872
20118221,3071485
20128228,3065557
20138235,3073390
20148242,3069185
20158248,3084424
20168251,3072143
20178253,3066483
20188256,3065186
20198261,3074981
20208265,3066631
20218272,3081649
20228278,3074577
20238281,3073875
20248284,3053658
20258286,3075811
20268288,3072317
20278291,3081347
20288298,3081546
20298299,3087814
20308302,3081233
20318304,3087947
20328310,3081099
20338314,3087904
20348318,3081801
20358321,3087936
20368328,3082427
20378332,3079105
20388334,3072592
20398335,3080497
20408340,3078750
20418347,3085030
20428350,3075558
20438357,3085168
20448360,3072604
20458365,3078541
20468369,3068077
20478376,3081896
20488382,3079177
20498387,3087504
20508391,3081859
20518399,3088351
20528401,3082507
20538403,3088229
20548409,3076901
20558414,3078452
20568421,3068447
20578427,3075675
20588431,3072999
20598435,3081422
20608439,3066181
20618443,3081265
20628450,3072362
20638453,3074265
20648460,3076079
20658463,3088070
20668469,3081486
20678471,3077081
20688476,3072103
20698481,3066451
20708486,3001171
20718493,2902573
20728494,2998215
20738499,3024420
20748501,3071943
20758506,3081808
20768510,3078999
20778513,3088026
20788516,3069512
20798518,3088276
20808521,3075794
20818526,3082098
20828533,3058286
20838541,3081948
20848542,3068335
20858546,3069526
20868549,3072382
20878554,3077176
20888560,3066894
20898564,3075703
20908566,3071479
20918574,3075860
20928577,3071976
20938575,3081642
20948589,3081933
20958571,3085233
20968734,3085152
20978738,3064315
20988740,3076598
20998747,3078583
21008751,3078373
21018568,3075398
21028802,3078675
21038811,3077064
21048815,3076255
21058817,3075250
21068822,3072622
21078822,3074758
21088826,3072831
21098831,3074206
21108837,3086463
21118843,3083032
21128845,3079548
21138852,3067394
21148855,3077810
21158857,3067084
21168864,3077422
21178871,3063705
21188874,3078251
21198878,3060814
21208893,3071585
21218895,3066485
21228902,3062842
21238904,3072567
21248919,3081592
21258920,3069414
21268936,3081860
21278942,3064889
21288946,3087546
21298947,3082175
21308948,3087718
21318954,3067217
21328960,3075810
21338964,3072224
21348966,3085248
21358968,3072292
21368969,3075524
21378970,3072405
21388972,3068971
21398977,3072124
21408982,3075232
21418987,3066471
21428993,3081509
21438995,3066647
21448998,3075376
21459003,3066095
21469007,3081559
21479010,3075976
21489015,3078579
21499017,3072327
21509023,3081317
21519024,3081768
21529029,3087554
21539033,3082209
21549035,3071795
21559041,3066106
21569043,3081633
21579046,3078914
21589049,3087660
21599051,3082027
21609056,3088165
21619063,3056592
21629066,3082066
21639067,3072738
21649070,3084856
21659075,3082298
21669078,3088362
21679080,3078101
21689086,3066128
21699088,3063274
21709093,3073183
21719097,3061885
21729101,3069429
21739107,3017845
21749110,2988567
21759114,2958426
21769106,2977080
21779119,2976262
21789124,3082178
21799129,3071995
21809136,3081691
21819143,3072966
21829149,3075000
21839151,3072472
21849158,3084638
21859163,3081839
21869168,3088092
21879171,3082248
21889177,3087952
21899183,3081695
21909188,3088330
21919190,3081723
21929192,3087994
21939194,3061339
21949196,3075454
21959200,3037748
21969205,3066786
21979210,3040049
21989212,3014753
21999216,3068921
22009218,3078748
22019224,3075898
22029228,3078330
22039234,3066007
22049237,3078815
22059240,3066565
22069243,3072783
22079244,3066153
22089248,3075138
22099252,3048905
22109258,3075262
22119265,3066902
22129272,3075713
22139274,3072265
22149281,3081389
22159286,3066006
22169294,3081288
22179300,3066244
22189306,3073345
22199308,3047338
22209314,3073044
22219315,3069057
22229318,3085077
22239324,3071241
22249325,3085049
22259327,3052864
22269331,3073070
22279332,3054882
22289334,3078580
22299339,3062396
22309345,3082117
22319350,3075374
22329353,3088054
22339355,3082226
22349361,3074742
22359362,3071948
22369365,3088133
22379366,3082085
22389373,3075687
22399377,3071841
22409380,3084662
22419385,3082733
22429390,3087996
22439392,3077033
22449394,3087993
22459397,3082302
22469404,3088147
22479408,3068977
22489410,3075554
22499411,3058319
22509417,3075134
22519419,3072850
22529426,3078413
22539427,3066559
22549431,3069899
22559435,3059429
22569438,3072517
22579439,3055503
22589443,3059883
22599450,3054921
22609452,3081549
22619459,3059924
22629464,3078081
22639467,3074797
22649470,3087642
22659475,3081956
22669481,3087544
22679486,3072471
22689488,3081732
22699495,3066578
22709500,3081334
22719504,3072740
22729511,3087927
22739516,3081539
22749522,3088350
22759524,3072697
22769530,3082086
22779536,3066123
22789539,3050717
22799542,3011404
22809546,2937916
22819550,2924124
22829556,3021618
22839559,3038104
22849567,2890715
22859572,3052447
22869573,3079040
22879576,3043971
22889581,3072062
22899585,3072585
22909591,3085027
22919596,3069535
22929597,3081828
22939600,3072574
22949604,3088139
22959606,3069737
22969610,3075458
22979611,3072274
22989614,3088171
22999617,3078633
23009623,3088233
23019625,3082675
23029631,3084727
23039632,3075494
23049633,3081059
23059640,3051394
23069644,3078903
23079646,3069086
23089650,3084198
23099655,3082132
23109658,3081920
23119664,3066157
23129668,3081554
23139674,3075856
23149675,3081927
23159680,3072513
23169682,3080869
23179685,3072921
23189688,3081340
23199694,3072274
23209700,3084448
23219706,3078476
23229712,3084997
23239715,3062935
23249719,3076838
23259723,3063136
23269728,3075689
23279736,3063140
23289742,3075654
23299744,3060117
23309751,3078428
23319756,3069373
23329763,3084685
23339766,3078482
23349771,3071341
23359774,3075915
23369780,3087904
23379786,3066629
23389792,3081871
23399799,3072142
23409803,3087563
23419808,3059208
23429811,3081545
23439812,3071981
23449814,3084794
23459816,3067802
23469819,3072647
23479820,3069609
23489824,3085187
23499826,3047229
23509829,3078514
23519833,3075370
23529834,3084348
23539836,3081962
23549843,3083219
23559849,3082454
23569856,3087511
23579859,3081413
23589866,3088052
23599869,3081876
23609876,3082162
23619878,3071784
23629879,3082145
23639885,3075246
23649886,3082283
23659893,3062274
23669899,3081728
23679905,3075452
23689910,3082065
23699916,3060636
23709920,3080782
23719923,3060402
23729927,3070874
23739929,3069916
23749936,3084692
23759937,3065562
23769940,3072328
23779942,3066609
23789947,3081686
23799954,3073241
23809960,3077540
23819962,3066403
23829968,3069426
23839976,3035915
23849980,3016203
23859985,2900440
23869989,3016014
23879992,3062649
23889992,3081381
23899994,2999945
23910002,2956492
23920005,3072169
23930008,3087431
23940015,3082018
23950021,3088398
23960024,3081768
23970029,3055764
23980036,3060758
23990042,3080947
24000049,3075655
24010052,3088263
24020056,3072501
24030057,3081519
24040061,3076327
24050062,3088025
24060066,3081515
24070072,3084355
24080078,3067178
24090083,3077497
24100089,3081480
24110095,3087604
24120100,3080882
24130105,3087951
24140106,3081286
24150113,3088011
24160119,3081996
24170126,3087631
24180131,3066890
24190134,3081854
24200135,3078508
24210140,3087757
24220145,3081657
24230152,3075467
24240156,3057505
24250161,3074494
24260166,3078748
24270171,3075538
24280172,3067478
24290177,3085322
24300179,3082530
24310185,3087678
24320189,3081695
24330193,3080936
24340200,3061996
24350206,3081748
24360211,3079373
24370216,3078428
24380218,3066129
24390219,3081634
24400225,3065815
24410231,3078128
24420236,3072275
24430239,3075463
24440243,3072303
24450245,3078332
24460249,3072249
24470254,3081690
24480257,3065949
24490261,3085357
24500262,3075553
24510267,3065694
24520270,3063036
24530271,3072439
24540279,3065594
24550281,3077052
24560288,3072901
24570295,3081821
24580300,3072454
24590306,3084916
24600308,3082021
24610313,3087939
24620315,3066579
24630318,3075482
24640323,3061114
24650325,3081580
24660330,3075765
24670332,3087864
24680337,3078245
24690339,3087610
24700345,3081873
24710348,3087744
24720352,3081770
24730358,3078192
24740361,3072453
24750363,3075645
24760370,3065660
24770372,3081362
24780378,3075238
24790386,3087724
24800389,3082295
24810394,3088045
24820396,3081484
24830403,3087647
24840404,3063772
24850409,3077993
24860416,3078705
24870421,3088305
24880427,3064699
24890430,3062688
24900436,2917837
24910439,2921878
24920442,2979394
24930448,3030723
24940453,3060037
24950456,3078203
24960460,3052333
24970464,2921415
24980467,3070171
24990470,3082096
25000471,3069155
25010473,3078516
25020474,3072763
25030478,3087620
25040484,3081216
25050488,3082135
25060490,3068241
25070494,3081914
25080497,3065243
25090503,3077983
25100507,3072316
25110513,3084445
25120519,3066188
25130526,3079062
25140529,3065630
25150531,3073334
25160538,3066397
25170542,3078549
25180548,3075164
25190550,3084485
25200552,3069270
25210553,3078298
25220555,3068656
25230560,3087551
25240562,3081990
25250568,3081770
25260575,3072243
25270577,3078645
25280591,3069896
25290592,3084397
25300597,3070841
25310602,3084871
25320608,3079036
25330571,3077277
25340752,3077250
25350756,3076508
25360763,3077845
25370765,3084203
25380771,3079494
25390778,3076113
25400784,3080350
25410569,3083558
25420795,3086164
25430799,3083223
25440804,3086600
25450810,3083168
25460814,3087037
25470818,3059029
25480825,3079494
25490829,3068209
25500836,3075775
25510838,3079716
25520846,3087077
25530847,3070462
25540854,3075093
25550858,3062539
25560861,3067169
25570862,3074109
25580866,3080906
25590871,3082037
25600875,3087168
25610880,3081730
25620888,3087272
25630904,3059359
25640907,3075675
25650913,3065846
25660919,3075197
25670925,3060018
25680929,3082096
25690932,3061959
25700933,3072075
25710935,3075929
25720938,3078178
25730927,3066303
25740946,3078934
25750952,3065400
25760953,3084689
25770954,3078580
25780956,3084422
25790957,3068342
25800963,3078543
25810968,3075618
25820971,3084814
25830971,3074578
25840973,3068973
25850974,3060070
25860978,3078861
25870982,3075085
25880984,3080087
25890987,3063620
25900994,3078511
25910996,3071771
25920998,3085027
25931000,3065576
25941005,3081629
25951011,3075762
25961015,3068636
25971020,2903814
25981026,3004185
25991031,3063871
26001037,3005938
26011042,2952634
26021044,3078368
26031050,3066523
26041055,3075103
26051058,3068975
26061059,3081406
26071063,3077973
26081069,3087630
26091072,3072171
26101076,3061002
26111082,3068947
26121089,3075010
26131092,3073057
26141093,3081487
26151096,3075331
26161098,3069409
26171101,3072962
26181104,3087963
26191108,3069100
26201112,3081477
26211113,3065572
26221116,3084768
26231119,3075748
26241123,3076022
26251124,3072441
26261131,3064614
26271134,3082356
26281136,3075497
26291143,3049646
26301149,3072849
26311155,3062886
26321159,3075351
26331165,3074744
26341167,3087595
26351173,3082278
26361175,3087433
26371179,3081297
26381186,3078669
26391188,3082115
26401195,3074605
26411199,3054079
26421202,3080972
26431204,3076214
26441207,3087938
26451210,3081853
26461215,3087945
26471220,3081587
26481226,3088036
26491229,3081770
26501233,3077593
26511240,3066444
26521241,3077189
26531247,3058396
26541252,3078756
26551259,3058858
26561261,3075132
26571263,3065451
26581266,3066192
26591268,3060413
26601275,3065241
26611280,3071963
26621282,3081962
26631285,3072378
26641286,3081896
26651293,3066013
26661295,3075264
26671299,3082230
26681306,3088233
26691309,3082053
26701312,3087592
26711319,3081596
26721324,3084253
26731327,3082356
26741330,3088247
26751335,3081556
26761342,3088275
26771344,3081905
26781350,3087826
26791354,3082030
26801356,3084276
26811362,3079495
26821368,3069357
26831375,3050432
26841379,3078577
26851385,3069386
26861392,3085052
26871394,3075337
26881400,3084637
26891403,3075055
26901406,3085004
26911407,3078276
26921408,3084653
26931413,3071256
26941415,3084697
26951419,3079027
26961423,3084883
26971425,3063388
26981428,3071113
26991430,3024256
27001434,3024147
27011437,2907586
27021440,2978038
27031443,3065595
27041449,3082064
27051450,3075854
27061454,3087661
27071459,3082131
27081464,3087785
27091465,3081660
27101466,3088350
27111471,3069233
27121473,3087700
27131479,3077670
27141485,3087869
27151489,3081714
27161496,3087678
27171498,3081563
27181500,3087901
27191502,3044834
27201508,3057447
27211511,3069561
27221517,2935260
27231522,3047840
27241525,3081522
27251528,3081510
27261529,3077819
27271531,3071942
27281538,3084465
27291544,3081994
27301548,3088058
27311555,3077787
27321556,3084866
27331559,3056325
27341561,3075749
27351567,3069377
27361570,3084801
27371574,3063755
27381575,3078459
27391581,3058167
27401584,3070974
27411589,3059923
27421594,3078726
27431599,3075271
27441600,3084957
27451607,3078896
27461609,3078535
27471614,3075153
27481621,3084344
27491623,3079007
27501629,3076844
27511636,3066087
27521638,3079221
27531640,3068840
27541642,3078578
27551646,3070096
27561651,3069839
27571654,3072847
27581661,3081760
27591666,3072559
27601669,3075687
27611673,3072243
27621675,3081407
27631678,3081897
27641684,3088265
27651685,3076181
27661690,3072031
27671694,3066566
27681696,3088038
27691698,3081859
27701700,3087075
27711703,3081367
27721709,3087940
27731716,3064646
27741722,3078207
27751727,3070041
27761730,3081406
27771734,3071834
27781739,3084772
27791740,3081782
27801746,3087949
27811750,3081153
27821752,3081773
27831754,3072429
27841761,3081828
27851768,3081746
27861773,3087961
27871777,3082187
27881784,3088052
27891789,3081484
27901795,3088043
27911798,3082362
27921805,3088317
27931806,3072223
27941812,3081437
27951813,3069078
27961820,3081370
27971821,3072043
27981824,3081641
27991828,3075832
28001834,3087633
28011841,3069254
28021845,3087971
28031848,3023207
28041851,2995938
28051854,3025611
28061856,3054784
28071858,2970551
28081865,2982995
28091867,3021442
28101873,2954126
28111876,3072168
28121882,3077965
28131887,3081330
28141893,3088055
28151900,3078015
28161904,3088291
28171909,3081610
28181915,3087920
28191922,3082307
28201926,3078650
28211933,3073033
28221936,3075496
28231942,3075102
28241944,3074851
28251948,3065473
28261954,3082186
28271955,3072076
28281962,3084988
28291969,3081816
28301974,3058129
28311981,3058562
28321982,3069581
28331989,3069292
28341992,3072481
28351996,3062356
28361998,3081537
28372005,3078872
28382010,3087889
28392015,3081996
28402016,3087391
28412019,3082108
28422021,3078318
28432026,3066274
28442029,3075468
28452030,3072495
28462035,3081652
28472037,3072453
28482041,3066038
28492046,3066275
28502053,3081835
28512057,3081474
28522062,3088060
28532064,3081528
28542068,3075593
28552071,3070859
28562076,3084520
28572081,3081548
28582085,3075422
28592088,3072040
28602094,3087740
28612097,3081923
28622098,3078575
28632099,3072305
28642106,3082139
28652108,3069053
28662114,3069283
28672116,3072521
28682118,3082134
28692125,3075468
28702131,3087968
28712133,3081955
28722134,3081747
28732135,3071724
28742137,3081881
28752139,3075338
28762144,3078181
28772151,3066386
28782152,3075469
28792159,3072148
28802161,3088024
28812167,3082126
28822175,3087859
28832177,3081444
28842180,3088039
28852185,3075066
28862192,3084867
28872195,3075210
28882199,3084839
28892205,3078993
28902206,3064940
28912211,3066706
28922212,3059835
28932217,3072446
28942218,3084636
28952226,3082122
28962229,3078574
28972232,3068953
28982239,3081919
28992241,3060244
29002247,3081505
29012251,3063090
29022254,3075337
29032259,3072812
29042261,3075923
29052266,3072529
29062270,3075185
29072273,3075092
29082274,3059199
29092277,2936448
29102284,3081693
29112289,3037038
29122295,3027940
29132298,3013649
29142306,2894178
29152308,3067353
29162310,3081617
29172311,3071448
29182318,3088283
29192319,3082445
29202327,3087890
29212332,3081862
29222335,3088261
29232337,3073993
29242342,3069295
29252344,3064387
29262348,3070721
29272352,3072533
29282358,3082009
29292362,3072119
29302368,3082166
29312372,3075835
29322374,3082101
29332380,3071703
29342383,3080858
29352387,3075947
29362390,3084814
29372396,3075609
29382402,3084863
29392408,3068704
29402415,3081985
29412419,3060100
29422422,3082284
29432428,3072403
29442434,3087559
29452437,3081990
29462445,3081615
29472447,3078823
29482449,3088061
29492454,3080950
29502461,3081531
29512465,3066417
29522468,3082174
29532470,3071891
29542471,3078551
29552472,3066890
29562480,3043952
29572486,3066188
29582490,3078276
29592493,3075895
29602495,3088060
29612498,3072739
29622505,3075548
29632511,3072080
29642518,3081936
29652520,3078891
29662524,3088286
29672525,3081949
29682530,3088070
29692536,3081750
29702537,3087820
29712542,3081837
29722549,3072512
29732550,3072398
29742552,3084860
29752558,3075840
29762559,3087487
29772565,3081865
29782571,3083855
29792590,3082311
29802598,3087450
29812604,3081668
29822572,3072497
29832740,3085155
29842741,3085254
29852747,3084432
29862749,3084422
29872751,3085270
29882755,3073448
29892761,3078215
29902765,3057140
29912771,3073055
29922775,3066741
29932777,3071787
29942778,3075886
29952781,3081936
29962782,3083897
29972785,3085782
29982790,3081529
29992797,3084817
30002802,3074125
30012807,3076205
30022815,3074977
30032822,3079294
30042827,3082565
30052831,3086755
30062837,3082871
30072841,3086789
30082847,3082673
30092851,3087278
30102852,3058105
30112858,3087218
30122863,3082614
30132866,3074839
30142867,3073471
30152874,3085253
30162877,3000709
30172879,2966532
30182885,3041014
30192906,3068740
30202912,2963514
30212916,2935165
30222919,3071673
30232926,3075363
30242927,3072601
30252932,3088012
30262926,3054825
30272941,3072833
30282946,3062970
30292948,3056175
30302950,3072685
30312952,3081167
30322955,3078538
30332957,3087561
30342958,3082357
30352959,3087633
30362963,3081662
30372968,3088011
30382970,3078526
30392974,3078739
30402981,3069816
30412987,3057252
30422992,3060052
30432999,3078116
30443002,3070043
30453004,3079866
30463007,3060941
30473013,3079124
30483018,3066443
30493019,3085400
30503024,3078227
30513029,3087886
30523031,3081842
30533036,3071972
30543044,3057493
30553048,3071957
30563050,3069428
30573053,3072652
30583059,3068209
30593062,3069395
30603065,3061576
30613069,3075135
30623074,3055366
30633081,3081766
30643083,3075525
30653088,3088016
30663092,3068756
30673098,3081827
30683102,3066046
30693108,3075583
30703115,3072598
30713121,3084665
30723127,3050517
30733128,3081564
30743131,3079087
30753137,3072877
30763138,3056717
30773145,3081465
30783152,3075372
30793157,3087879
30803159,3075867
30813162,3087977
30823166,3081612
30833167,3079110
30843173,3058852
30853179,3081711
30863182,3071940
30873185,3088039
30883187,3078115
30893193,3072410
30903195,3066486
30913201,3072043
30923203,3072340
30933210,3075825
30943215,3072578
30953220,3075377
30963224,3067584
30973226,3081813
30983232,3072405
30993235,3075633
31003238,3059630
31013242,3071170
31023247,3062518
31033254,3075479
31043256,3072615
31053257,3069456
31063262,3072319
31073266,3081724
31083273,3067224
31093279,3081276
31103281,3071870
31113286,3081279
31123288,3074479
31133293,3082238
31143297,3072444
31153303,3082034
31163305,3077942
31173307,3075378
31183312,3066980
31193318,3055812
31203323,3046642
31213325,3026494
31223330,3016637
31233333,3068745
31243338,3043961
31253344,2893820
31263350,2959341
31273353,3081504
31283355,3071847
31293358,3081756
31303359,3071805
31313363,3081502
31323367,3072605
31333369,3084971
31343376,3077680
31353383,3087596
31363390,3082052
31373393,3088310
31383396,3081628
31393402,3087914
31403407,3081254
31413413,3080889
31423420,3081876
31433422,3069475
31443424,3072408
31453430,3088304
31463434,3076253
31473440,3087922
31483446,3081946
31493451,3068947
31503456,3072898
31513461,3087548
31523467,3082234
31533470,3088037
31543474,3075579
31553474,3088312
31563481,3068951
31573487,3074923
31583493,3072251
31593500,3084903
31603502,3081555
31613506,3078431
31623509,3050568
31633513,3081927
31643520,3072923
31653522,3084794
31663528,3072626
31673536,3080975
31683538,3072777
31693539,3081459
31703544,3050404
31713548,3070214
31723552,3050262
31733556,3069797
31743562,3059369
31753564,3088036
31763570,3068624
31773571,3081903
31783573,3075572
31793580,3078131
31803584,3072660
31813586,3082153
31823589,3056462
31833595,3081703
31843601,3067838
31853605,3084311
31863607,3081833
31873609,3087492
31883612,3081356
31893619,3087653
31903625,3081859
31913629,3088262
31923636,3081575
31933640,3087931
31943647,3075567
31953655,3081431
31963657,3073056
31973659,3081506
31983666,3069463
31993670,3081294
32003675,3066319
32013677,3081762
32023680,3072049
32033686,3087610
32043689,3081233
32053692,3087961
32063695,3081595
32073697,3087506
32083704,3056027
32093710,3085163
32103713,3081937
32113714,3088072
32123720,3081084
32133725,3087699
32143732,3082317
32153738,3087591
32163745,3081385
32173748,3087603
32183751,3082201
32193753,3081466
32203757,3064780
32213763,3077493
32223768,3060075
32233774,3068134
32243775,3054101
32253782,3067278
32263784,2967771
32273789,3011693
32283791,3053104
32293798,3081557
32303802,3081872
32313805,3087712
32323810,3082422
32333812,3087985
32343814,3081736
32353820,3088338
32363823,3081742
32373824,3087937
32383825,3081253
32393833,3088152
32403839,3081932
32413840,3087944
32423844,3081973
32433849,3078163
32443853,3046526
32453857,3050903
32463861,3048503
32473863,3072832
32483867,2937762
32493869,3024810
32503871,3069505
32513876,3084928
32523883,3078226
32533887,3062778
32543889,3066425
32553893,3085376
32563900,3072275
32573905,3075823
32583910,3072847
32593917,3084862
32603920,3075836
32613927,3081091
32623928,3072602
32633934,3081554
32643938,3075620
32653945,3087875
32663950,3081551
32673954,3088240
32683960,3082111
32693962,3078355
32703968,3072470
32713973,3081297
32723978,3064275
32733985,3082156
32743986,3075867
32753990,3087979
32763995,3068808
32774000,3082096
32784004,3075367
32794008,3087952
32804010,3082385
32814014,3087912
32824017,3077349
32834019,3087534
32844024,3075983
32854028,3087588
32864033,3081876
32874036,3069793
32884038,3075701
32894043,3084749
32904045,3066813
32914052,3075553
32924055,3065572
32934059,3075774
32944062,3069620
32954065,3072905
32964071,3057245
32974072,3075442
32984075,3068909
32994081,3084600
33004086,3075314
33014090,3081050
33024097,3063798
33034102,3078069
33044106,3062459
33054110,3085047
33064112,3078688
33074118,3085244
33084123,3074821
33094125,3084282
33104130,3070323
33114135,3081975
33124139,3081460
33134142,3088286
33144144,3081568
33154151,3088150
33164154,3081931
33174158,3078213
33184160,3072624
33194167,3084761
33204173,3081765
33214175,3087651
33224182,3081935
33234187,3087459
33244192,3072522
33254195,3075297
33264201,3069920
33274208,3077649
33284214,3060102
33294217,3026188
33304218,2969227
33314219,2911853
33324226,2921721
33334233,3024865
33344238,2972847
33354245,2958378
33364249,3068924
33374252,3081358
33384256,3078696
33394258,3087800
33404261,3059576
33414262,3069447
33424265,3066863
33434271,3063545
33444276,3073137
33454281,3075542
33464283,3072208
33474289,3087773
33484292,3081105
33494296,3088128
33504300,3082360
33514303,3075595
33524310,3072582
33534313,3088384
33544320,3075119
33554324,3088035
33564331,3076388
33574337,3072136
33584340,3072666
33594347,3075097
33604351,3072151
33614353,3082031
33624357,3071758
33634359,3082238
33644365,3078584
33654370,3087883
33664374,3068848
33674380,3081251
33684385,3066423
33694386,3082151
33704389,3072639
33714395,3088169
33724402,3082036
33734404,3087680
33744408,3078936
33754413,3088016
33764418,3081196
33774421,3088023
33784425,3072765
33794430,3082190
33804434,3072660
33814441,3087659
33824442,3081662
33834448,3088016
33844451,3081981
33854453,3081872
33864454,3075135
33874458,3078740
33884459,3066854
33894465,3075765
33904468,3072461
33914474,3075864
33924479,3072303
33934484,3075974
33944487,3072075
33954492,3084558
33964495,3081951
33974502,3084505
33984503,3068245
33994511,3088234
34004515,3076315
34014522,3080534
34024528,3072680
34034533,3069507
34044539,3066170
34054541,3075619
34064548,3066189
34074553,3081411
34084557,3081541
34094561,3083439
34104741,3051292
34114742,3072823
34124747,3071066
34134752,3077029
34144755,3071063
34154760,3070646
34164764,3077239
34174767,3069727
34184774,3071811
34194779,3069909
34204782,3077508
34214788,3077445
34224792,3085430
34234794,3075058
34244799,3074936
34254804,3080833
34264807,3053233
34274807,3056640
34284810,3071934
34294811,3070754
34304816,3085746
34314822,3083476
34324829,3080056
34334834,3046658
34344840,3080063
34354843,3010423
34364849,2925874
34374853,2942197
34384860,3069428
34394862,2967913
34404870,2933610
34414876,3051529
34424881,3081217
34434887,3066041
34444901,3080969
34454904,3066032
34464910,3081838
34474912,3065522
34484926,3066978
34494923,3066117
34504940,3082221
34514943,3078705
34524947,3087897
34534953,3063239
34544958,3066145
34554964,3062804
34564968,3071257
34574971,3069070
34584975,3078817
34594982,3049346
34604987,3078258
34614991,3075447
34624994,3088433
34634999,3072962
34645004,3081910
34655010,3071924
34665015,3064289
34675019,3060267
34685020,3081675
34695025,3065564
34705028,3072148
34715034,3082127
34725042,3088008
34735049,3066558
34745056,3074937
34755061,3072724
34765064,3088157
34775070,3081795
34785075,3088049
34795078,3082421
34805080,3087812
34815086,3081094
34825091,3075509
34835093,3072988
34845097,3072186
34855101,3068949
34865107,3078478
34875114,3060221
34885117,3074377
34895119,3068057
34905120,3081428
34915127,3075781
34925132,3078292
34935138,3072375
34945141,3081831
34955145,3078373
34965151,3088434
34975157,3082086
34985164,3087995
34995170,3073184
