Time(us),Frequency(kHz)
10223578,3072601
10233579,3087679
10243580,3081481
10253584,3087933
10263591,3058312
10273594,3081614
10283595,3075310
10293599,3088335
10303601,3082404
10313609,3071473
10323612,3069286
10333618,3084460
10343619,3081716
10353626,3077506
10363629,3081979
10373635,3087761
10383638,3081477
10393640,3087621
10403642,3081444
10413648,3088295
10423650,3076411
10433655,3082199
10443658,3071432
10453663,3081698
10463671,3060000
10473673,3075361
10483679,3072296
10493686,3084785
10503691,3081401
10513697,3081518
10523699,3072063
10533701,3081523
10543705,3075426
10553706,3085525
10563709,3067777
10573709,3057913
10583713,2981941
10593716,2982422
10603719,2921715
10613727,3025338
10623730,3072295
10633735,3084608
10643740,3082108
10653747,3081567
10663751,3075302
10673757,3087845
10683763,3081845
10693766,3087869
10703773,3081515
10713776,3087711
10723781,3081702
10733783,3055551
10743789,3072968
10753791,3081662
10763793,3069037
10773798,3073086
10783799,3053074
10793803,2964268
10803806,3072701
10813811,3081840
10823814,3069542
10833816,3081937
10843819,3072209
10853823,3081347
10863830,3072628
10873832,3074974
10883836,3078762
10893838,3087668
10903845,3078820
10913851,3065609
10923856,3072646
10933860,3084469
10943865,3082089
10953870,3087999
10963873,3082301
10973876,3084742
10983883,3074980
10993887,3085048
11003888,3078315
11013890,3087969
11023897,3081913
11033900,3081620
11043903,3066413
11053908,3082191
11063913,3072513
11073916,3081363
11083922,3082078
11093929,3088321
11103934,3081860
11113941,3087638
11123943,3082130
11133948,3087374
11143952,3082087
11153957,3088295
11163961,3069309
11173965,3082015
11183970,3073191
11193977,3078402
11203979,3081388
11213983,3075783
11223989,3072767
11233996,3084819
11244002,3069288
11254004,3082047
11264012,3072595
11274017,3081682
11284018,3059758
11294022,3078708
11304024,3063808
11314028,3069826
11324030,3066799
11334036,3081363
11344043,3079186
11354050,3074794
11364052,3072487
11374053,3084732
11384058,3066088
11394064,3078523
11404068,3064830
11414074,3078602
11424079,3075613
11434083,3084985
11444089,3075508
11454094,3088257
11464099,3066692
11474100,3081712
11484107,3048819
11494109,3078617
11504116,3069268
11514122,3081687
11524128,3072449
11534132,3081645
11544137,3066049
11554144,3069830
11564146,3072742
11574153,3082035
11584156,3081930
11594163,3087682
11604169,3076293
11614176,3081236
11624181,3072685
11634183,3049489
11644188,2975711
11654190,2971490
11664195,3029838
11674202,2996716
11684209,2908013
11694216,3075653
11704220,3072363
11714225,3075717
11724229,3066560
11734233,3085060
11744237,3081525
11754242,3087785
11764249,3081473
11774254,3087724
11784256,3081625
11794262,3088260
11804267,3081613
11814269,3087766
11824272,3082037
11834275,3083541
11844276,3065266
11854281,3081452
11864287,3060609
11874291,3075594
11884296,3072476
11894300,3060876
11904304,3041797
11914307,3076026
11924313,3072738
11934315,3078003
11944318,3081435
11954324,3088005
11964329,3081898
11974336,3087898
11984339,3081906
11994344,3087745
12004347,3077801
12014354,3087716
12024360,3069055
12034361,3081870
12044364,3072426
12054366,3075629
12064370,3054471
12074376,3081921
12084380,3081847
12094387,3081672
12104390,3082120
12114394,3078131
12124399,3072682
12134406,3081065
12144413,3078615
12154416,3081858
12164422,3072338
12174424,3075994
12184430,3056554
12194432,3081291
12204437,3081459
12214439,3087904
12224442,3081622
12234447,3088252
12244451,3081680
12254455,3088340
12264461,3081713
12274466,3081787
12284472,3059391
12294478,3072255
12304483,3065881
12314488,3075759
12324495,3065983
12334499,3078765
12344506,3059889
12354510,3058185
12364513,3065548
12374520,3075436
12384527,3072138
12394518,3074233
12404534,3059320
12414535,3081881
12424539,3066288
12434541,3081668
12444547,3072724
12454545,3087847
12464570,3081468
12474546,3078933
12484706,3084793
12494710,3084865
12504720,3078083
12514725,3064020
12524729,3077064
12534732,3057763
12544735,3077485
12554736,3071105
12564738,3077567
12574741,3072670
12584747,3071676
12594748,3078270
12604753,3085546
12614758,3083385
12624764,3086564
12634766,3080814
12644771,3071708
12654773,3063369
12664779,3079068
12674784,3053769
12684789,2934838
12694794,2948888
12704799,2978461
12714805,3055729
12724811,3067669
12734818,2920725
12744834,3080427
12754841,3073000
12764847,3083935
12774850,3081357
12784854,3074889
12794845,3073148
12804862,3081274
12814863,3082344
12824870,3087753
12834872,3059765
12844875,3074692
12854880,3071958
12864898,3081596
12874901,3075979
12884906,3081845
12894908,3072572
12904910,3085054
12914915,3075456
12924920,3065153
12934926,3072957
12944931,3081216
12954935,3078739
12964936,3087694
12974937,3071761
12984944,3069842
12994947,3072433
13004953,3084316
13014959,3066560
