Time(us),Frequency(kHz)
12634526,3063442
12644760,3078904
12654766,3075001
12664772,3079388
12674777,3068226
12684782,3073298
12694785,3069748
12704790,3073849
12714796,3074239
12724799,3080519
12734806,3070983
12744814,3057258
12754813,2931882
12764829,2962362
12774837,2965094
12784829,3005369
12794846,2922324
12804860,3075868
12814861,3019624
12824869,3023864
12834858,3065294
12844873,3081554
12854879,3079055
12864886,3078494
12874888,3072651
12884893,3076104
12894893,3064557
12904897,3061181
12914904,3069417
12924910,3069788
12934912,3065708
12944926,3059685
12954928,3070793
12964930,3074979
12974936,3078704
12984941,3088366
12994947,3069143
13004953,3081788
13014954,3070526
13024956,3078363
13034958,3072581
13044962,3084394
13054967,3082382
13064968,3075477
13074970,3053482
13084977,3069453
13094978,3066403
13104985,3066482
13114992,3069017
13124999,3075715
13135001,3075902
13145005,3081414
13155010,3071751
13165014,3075900
13175018,3055488
13185025,3075473
13195030,3057085
13205037,3068294
13215042,3062445
13225044,3075118
13235048,3052463
13245062,3069692
13255069,3072298
13265073,3064679
13275080,3025471
13285082,3081925
13295084,3072773
13305089,3081377
13315095,3069190
13325096,3081832
13335101,3074851
13345107,3081480
13355108,3056189
13365116,3082073
13375122,3065253
13385125,3081499
13395131,3066559
13405136,3081798
13415140,3075597
13425141,3088250
13435144,3082480
13445149,3088234
13455154,3081706
13465158,3075308
13475164,3072633
13485169,3081157
13495171,3082247
13505177,3088026
13515182,3066880
13525184,3052809
13535189,3058936
13545191,3081937
13555196,3066505
13565200,3081479
13575201,3062483
13585203,3079194
13595204,3060410
13605208,3078403
13615214,3065773
13625219,3081838
13635224,3072340
13645225,3082125
13655230,3072055
13665235,3075798
13675240,3075363
13685243,3088121
13695250,3082748
13705254,3088287
13715259,3082042
13725262,3088265
13735268,3076490
13745270,3087842
13755277,3074784
13765283,3088262
13775286,3081423
13785288,3087963
13795295,3066010
13805296,3081669
13815300,3076071
13825308,2923231
13835312,2938111
13845314,3020272
13855321,3042456
13865325,2992021
13875328,3072237
13885332,3084824
13895339,3082547
13905345,3088087
13915348,3082184
13925353,3078312
13935358,3051856
13945359,3077828
13955364,3065079
13965370,3072062
13975377,3069884
13985382,3084599
13995385,3082137
14005388,3088126
14015390,3076505
14025394,3088199
14035397,3081887
14045399,3087907
14055403,3078582
14065410,3056439
14075412,3081961
14085416,3078726
14095423,3066610
14105430,3075798
14115434,3069256
14125439,3078684
14135443,3060563
14145449,3084508
14155452,3075414
14165455,3078145
14175459,3053326
14185466,3078486
14195468,3075881
14205473,3072616
14215474,3063242
14225477,3081306
14235481,3079366
14245487,3084978
14255493,3078569
14265501,3048652
14275507,3069211
14285509,3081981
14295514,3082148
14305515,3084241
14315519,3081754
14325524,3069468
14335526,3072757
14345527,3081511
14355533,3054098
14365540,3081538
14375544,3081345
14385549,3078849
14395551,3072242
14405554,3084996
14415559,3081656
14425566,3087940
14435571,3074812
14445578,3078096
14455583,3046827
14465589,3080743
14475592,3070205
14485597,3052549
14495604,3068055
14505608,3075841
14515611,3072496
14525612,3075063
14535613,3072109
14545617,3077601
14555618,3072753
14565619,3081650
14575626,3060267
14585630,3081613
14595637,3078849
14605638,3087903
14615642,3075867
14625646,3072444
14635649,3059842
14645655,3075808
14655658,3066573
14665665,3081433
14675671,3044398
14685673,3078418
14695677,3072015
14705678,3081815
14715679,3081676
14725685,3050723
14735690,3072422
14745695,3079375
14755699,3072298
14765704,3076071
14775708,3069053
14785713,3087919
14795718,3081716
14805723,3088065
14815734,3066385
14825737,3074791
14835743,3072893
14845747,3024576
14855751,2859313
14865759,2967293
14875766,2883023
14885771,2970240
14895779,3032930
14905780,3069362
14915787,3053975
14925792,3069121
14935794,3047722
14945797,3073881
14955802,3071809
14965805,3088281
14975806,3063809
14985807,3084885
14995811,3081769
15005813,3088257
15015815,3071750
15025822,3087697
15035829,3081913
15045832,3082168
15055836,3048997
15065843,3072283
15075845,2909837
15085847,3027601
15095850,3072448
15105852,3084638
15115857,3081724
15125860,3087828
15135867,3077931
15145869,3085091
15155876,3078918
15165880,3068152
15175885,3055263
15185891,3075265
15195893,3059025
15205894,3069186
15215895,3060208
15225901,3078721
15235905,3078163
15245906,3075632
15255913,3040729
15265919,3078880
15275922,3082099
15285924,3088052
15295928,3078446
15305929,3088171
15315934,3069188
15325936,3078784
15335938,3072348
15345945,3084436
15355947,3072777
15365948,3081765
15375949,3068912
15385955,3084564
15395959,3081917
15405965,3078139
15415970,3041752
15425972,3081899
15435976,3078482
15445978,3069503
15455981,3058901
15465987,3074663
15475995,3067869
15485996,3081753
15496000,3059677
15506004,3071908
15516011,3067098
15526014,3081729
15536021,3075476
15546026,3066273
15556032,3072113
15566034,3075872
15576036,3072389
15586039,3088279
15596042,3069214
15606043,3085036
15616046,2970957
15626053,3075513
15636059,3058323
15646062,3075473
15656068,3057043
15666073,3072505
15676080,3057235
15686084,3072271
15696087,3057152
15706095,3069132
15716101,3069276
15726103,3064977
15736107,3069268
15746113,3071089
15756118,3072765
15766119,3087747
15776121,3076160
15786123,3081755
15796127,3063052
15806131,3078587
15816137,3066087
15826144,3081729
15836146,2999056
15846154,3082047
15856158,3069059
15866161,3073530
15876164,3072028
15886167,3075722
15896172,3072349
15906176,3081359
15916182,3075865
15926187,3020572
15936194,2918431
15946201,3031489
15956207,3056300
15966211,3069325
15976219,3065513
15986224,2984908
15996227,2993223
16006234,3070178
16016237,3056663
16026241,3078819
16036243,3069160
16046248,3081882
16056250,3076017
16066252,3057489
16076254,3068589
16086258,3076078
16096265,3072265
16106272,3081111
16116276,3072176
16126280,3068262
16136287,3072378
16146291,3075974
16156298,3078485
16166299,3084760
16176304,3065422
16186310,3067212
16196314,3067033
16206321,3074219
16216323,3069600
16226325,3075334
16236332,3053853
16246337,3079440
16256338,3060312
16266343,3072751
16276344,3059998
16286351,3075901
16296360,3069404
16306367,3081277
16316368,3078821
16326371,3088280
16336374,3082216
16346376,3078830
16356383,3065096
16366387,3075686
16376389,3072362
16386391,3084799
16396398,3081923
16406404,3083858
16416411,3081403
16426414,3088151
16436420,3082353
16446424,3087999
16456431,3071965
16466436,3081732
16476438,3072439
16486445,3084834
16496447,3069319
16506449,3081598
16516453,3079153
16526457,3087737
16536461,3069294
16546463,3081942
16556466,3075373
16566471,3087792
16576474,3067157
16586481,3081621
16596488,3065995
16606491,3064353
16616496,3056137
16626499,3072460
16636501,3072622
16646507,3081571
16656511,3075655
16666512,3087939
16676515,3078974
16686524,3084891
16696534,3075200
16706547,3087635
16716553,3066231
16726558,3081071
16736563,3061875
16746524,3073757
16756750,3085972
16766763,3075498
16776768,3073781
16786772,3075109
16796778,3085633
16806782,3068762
16816788,3082855
16826790,3074569
16836796,3079588
16846802,3072995
16856806,3084310
16866806,3053671
16876810,3080605
16886817,3078737
16896823,3074503
16906824,3066739
16916830,3071877
16926832,3063591
16936836,3071118
16946836,3071602
16956855,2993124
16966858,2921119
16976863,3038441
16986866,3053555
16996869,3065481
17006875,2945161
17016893,2995616
17026899,3078356
17036901,3088320
17046903,3078431
17056904,3078443
17066910,3050171
17076912,3075782
17086916,3066188
17096919,3081640
17106922,3079195
17116927,3084964
17126930,3075438
17136933,3084711
17146934,3072729
17156941,3081466
17166943,3071321
17176945,3055387
17186948,3049343
17196950,3072276
17206954,3056522
17216955,3081428
17226962,3053032
17236964,3068163
17246967,3075308
17256970,3087272
17266975,3055782
17276982,3088095
17286986,3078927
17296992,3081598
17306993,3072764
17316999,3059626
17327005,3063426
17337010,3073063
17347012,3066271
17357016,3068844
17367020,3069580
17377027,3085011
17387029,3074339
17397036,3087897
17407042,3082675
17417047,3088028
17427049,3074749
17437054,3062423
17447058,3066863
17457059,3081539
17467066,3079094
17477071,3087958
17487076,3081488
17497081,3088075
17507087,3074001
17517091,3081824
17527092,3072286
17537096,3087645
17547102,3082026
17557109,3078563
