Time(us),Frequency(kHz)
17327261,3082154
17337267,3087838
17347271,3082255
17357277,3087621
17367278,3081881
17377282,3088006
17387288,3081118
17397291,3088352
17407297,3081895
17417303,3087849
17427309,3081214
17437315,3087924
17447319,3082312
17457326,3087611
17467331,3074900
17477337,3081142
17487339,3081984
17497345,3088274
17507349,3082016
17517357,3071894
17527363,3082349
17537369,3087998
17547370,3082043
17557374,3088040
17567375,3081176
17577376,3087969
17587378,3081286
17597383,3087958
17607386,3081472
17617392,3082174
17627398,3075615
17637401,3088151
17647402,3081767
17657409,3088185
17667412,3081958
17677419,3081690
17687424,3082568
17697431,3087488
17707438,3081625
17717445,3088478
17727447,3078580
17737449,3087659
17747451,3081782
17757457,3087742
17767460,3071020
17777462,3087874
17787465,3081696
17797471,3088141
17807477,3081788
17817480,3087849
17827485,3078203
17837489,3088391
17847492,3082154
17857495,3088267
17867499,3081122
17877505,3081439
17887507,3078489
17897514,3088056
17907519,3081874
17917526,3087897
17927528,3082255
17937530,3088283
17947533,3082248
17957537,3087499
17967544,3082219
17977549,3087605
17987552,3081740
17997556,3087997
18007559,3081822
18017562,3087749
18027567,3082385
18037575,3088024
18047577,3082351
18057581,3088334
18067585,3082356
18077588,3076907
18087591,3075177
18097593,3088310
18107600,3082527
18117603,3087618
18127608,3081678
18137610,3087955
18147612,3082381
18157617,3088295
18167625,3081353
18177627,3087888
18187633,3082576
18197634,3087836
18207638,3077875
18217642,3084611
18227649,3078759
18237655,3081052
18247658,3078768
18257663,3084729
18267664,3075404
18277670,3084982
18287672,3073072
18297678,3084863
18307685,3075126
18317689,3084488
18327695,3078907
18337698,3069766
18347702,3071423
18357709,3088155
18367715,3081986
18377719,3087855
18387723,3081584
18397725,3087932
18407728,3081984
18417734,3087950
18427736,3081944
18437739,3087698
18447746,3081812
18457748,3087778
18467751,3081633
18477754,3087659
18487761,3075680
18497766,3074805
18507773,3072089
18517775,3087745
18527776,3081187
18537781,3087922
18547785,3081581
18557786,3088011
18567789,3081790
18577794,3087943
18587801,3082044
18597803,3081249
18607809,3082083
18617813,3081870
18627817,3081639
18637820,3087570
18647822,3082065
18657827,3088447
18667834,3082040
18677837,3087740
18687843,3081901
18697850,3081230
18707852,3081639
18717856,3087663
18727857,3081698
18737859,3088275
18747864,3081991
18757870,3088046
18767876,3073697
18777881,3081896
18787887,3062613
18797889,3078950
18807891,3062691
18817894,3081288
18827897,3063340
18837903,3072166
18847907,3078463
18857913,3087810
18867918,3082139
18877923,3087618
18887930,3082089
18897933,3081530
18907934,3082594
18917940,3087825
18927944,3082028
18937949,3087538
18947955,3082325
18957957,3088087
18967959,3081956
18977959,3079298
18987967,3074760
18997971,3087761
19007976,3081993
19017978,3087666
19027979,3081970
19037983,3087964
19047988,3081867
19057993,3087758
19068000,3081710
19078003,3087539
19088007,3081452
19098011,3088455
19108014,3075361
19118015,3087941
19128019,3081923
19138022,3087874
19148025,3082155
19158027,3088291
19168034,3081846
19178041,3087995
19188047,3082354
19198053,3087996
19208055,3082106
19218061,3087824
19228068,3082264
19238071,3084489
19248072,3075458
19258078,3084723
19268083,3078755
19278085,3084761
19288088,3075326
19298098,3084882
19308102,3072138
19318107,3084692
19328111,3075665
19338118,3084956
19348123,3078394
19358126,3084922
19368131,3075731
19378134,3084671
19388137,3078370
19398139,3088057
19408146,3082250
19418151,3088050
19428154,3081648
19438156,3087917
19448159,3081515
19458161,3087734
19468168,3082286
19478172,3087648
19488176,3075411
19498178,3087688
19508183,3075033
19518185,3087930
19528188,3081604
19538194,3069418
19548196,3073093
19558202,3074779
19568204,3068923
19578207,3084776
19588212,3078863
19598215,3084962
19608217,3075333
19618222,3078895
19628227,3071988
19638230,3084256
19648235,3082243
19658237,3087936
19668241,3082252
19678245,3088196
19688246,3081689
19698253,3080652
19708256,3082285
19718261,3075214
19728262,3081276
19738265,3088302
19748271,3072671
19758278,3078842
19768283,3062508
19778285,3085005
19788292,3079239
19798297,3084536
19808300,3075269
19818304,3084890
19828310,3079142
19838317,3084827
19848318,3071731
19858322,3085189
19868328,3078362
19878333,3087913
19888339,3058833
19898344,3087848
19908347,3081915
19918354,3081305
19928361,3082374
19938367,3087883
19948372,3081351
19958373,3088155
19968375,3081740
19978377,3087811
19988382,3081136
19998387,3087537
20008393,3082042
20018395,3087827
20028397,3081996
20038399,3088320
20048404,3082115
20058408,3087729
20068410,3081980
20078414,3087897
20088420,3081984
20098421,3088262
20108425,3082237
20118430,3087844
20128433,3075754
20138434,3087519
20148440,3081268
20158443,3088072
20168446,3081990
20178450,3088377
20188457,3081665
20198459,3088142
20208469,3082076
20218474,3088299
20228480,3081571
20238486,3087724
20248490,3081739
20258491,3087813
20268495,3081683
20278503,3087866
20288506,3082286
20298512,3087684
20308513,3081238
20318515,3088080
20328518,3055505
20338522,3088184
20348524,3081324
20358526,3088368
20368527,3081731
20378532,3088122
20388536,3064821
20398542,3087790
20408546,3082013
20418548,3088014
20428553,3081088
20438718,3085249
20448729,3085577
20458731,3084806
20468735,3085155
20478555,3082818
20488762,3058189
20498765,3073290
20508768,3078462
20518770,3075770
20528774,3077708
20538557,3083550
20548782,3082743
20558783,3083146
20568789,3085872
20578796,3080053
20588802,3079771
20598803,3074995
20608807,3078894
20618811,3073737
20628814,3083695
20638556,3073060
20648863,3083240
20658861,3075981
20668875,3083915
20678880,3075764
20688887,3087474
20698891,3079198
20708897,3087951
20718903,3081748
20728905,3087867
20738909,3075556
20748914,3087866
20758919,3081138
20768922,3077933
20778926,3079052
20788931,3063116
20798925,3072086
20808941,3084964
20818945,3073801
20828951,3084660
20838954,3075723
20848956,3084679
20858958,3079219
20868964,3084986
20878965,3077914
20888971,3087761
20898974,3082268
20908978,3084487
20918983,3081695
20928987,3088349
20938988,3075761
20948989,3088291
20958995,3081210
20968998,3087914
20979000,3082425
20989003,3087732
20999008,3081995
21009014,3084561
21019021,3082268
21029028,3088090
21039035,3081908
21049037,3087971
21059039,3081819
21069042,3088012
21079048,3081953
21089050,3087697
21099054,3082605
21109056,3088251
21119060,3075721
21129064,3087854
21139066,3075724
21149070,3087966
21159075,3078080
21169078,3087846
21179081,3082495
21189085,3088378
21199090,3081782
21209096,3087543
21219099,3082373
21229105,3087685
21239108,3081334
21249113,3087484
21259119,3082524
21269124,3088180
21279128,3078826
21289130,3085188
21299137,3066569
21309142,3081947
21319148,3072845
21329149,3081681
21339154,3072364
21349160,3074981
21359163,3078199
21369169,3087554
21379175,3082328
21389180,3087955
21399187,3082025
21409188,3088262
21419191,3081172
21429196,3088351
21439199,3081534
21449202,3088221
21459206,3082126
21469211,3088326
21479213,3078645
21489214,3087380
21499218,3082026
21509222,3084594
21519228,3081546
21529235,3087873
21539239,3081904
21549241,3081582
21559244,3081551
21569249,3087489
21579255,3081294
21589258,3088043
21599265,3078367
21609272,3085001
21619279,3072942
21629282,3083814
21639287,3081869
21649289,3087983
21659294,3081244
21669299,3087631
21679301,3081872
21689302,3075230
21699303,3072953
21709307,3081849
21719312,3078931
21729314,3084762
21739317,3082354
21749323,3088247
21759330,3075395
21769336,3078578
21779338,3078881
21789345,3087724
21799351,3075463
21809353,3085060
21819354,3078775
21829359,3081422
21839366,3075462
21849370,3084811
21859373,3078836
21869377,3084361
21879380,3081559
21889386,3088120
21899393,3082100
21909396,3088084
21919402,3077623
21929404,3088375
21939408,3082297
21949412,3087754
21959415,3074815
21969418,3088467
21979422,3082106
21989425,3087963
21999426,3082044
22009434,3087666
22019437,3082587
22029444,3087755
22039450,3081906
22049455,3088040
22059460,3082580
22069467,3087875
22079473,3081425
22089480,3075699
22099486,3072834
22109490,3084646
22119493,3081623
22129494,3087988
22139499,3081144
22149502,3087738
22159509,3075390
22169510,3088298
22179514,3076899
22189517,3085246
22199520,3078327
22209521,3087956
22219526,3081912
22229528,3087783
22239533,3081687
22249539,3087907
22259546,3082227
22269549,3087921
22279551,3081750
22289558,3088188
22299564,3081711
22309570,3084167
22319574,3075741
22329575,3084994
22339577,3055066
22349583,3084838
22359585,3075167
22369587,3078161
22379591,3078972
22389594,3084974
22399600,3075207
22409604,3087817
22419608,3082062
22429609,3087880
22439613,3077771
22449618,3088144
22459621,3082080
22469623,3088016
22479624,3081911
22489632,3088216
22499636,3059684
22509642,3082251
22519649,3072915
22529653,3082156
22539654,3075371
22549659,3087514
22559668,3082079
22569679,3081426
22579683,3082326
22589687,3082597
22599690,3060192
22609696,3088034
22619700,3076376
22629703,3081004
22639704,3075609
22649710,3084883
22659711,3079200
22669717,3083683
22679722,3081884
22689727,3088118
22699732,3082039
22709733,3087953
22719739,3082372
22729750,3087666
22739754,3082254
22749756,3087887
22759757,3081979
22769764,3077480
22779768,3065826
22789770,3080920
22799772,3075202
22809777,3081183
22819781,3070592
22829785,3078424
22839789,3062981
22849790,3087959
22859794,3081863
22869798,3088152
22879799,3081463
22889802,3087739
22899806,3081493
22909812,3088409
22919816,3082211
22929823,3088190
22939828,3081938
22949832,3088026
22959834,3082000
22969840,3087427
22979845,3075250
22989846,3088208
22999851,3082590
23009854,3088073
23019858,3081852
23029860,3088018
23039865,3081667
23049867,3088079
23059873,3081653
23069874,3087979
23079881,3081625
23089888,3087982
23099894,3081411
23109898,3088359
23119903,3064903
23129905,3087093
23139907,3081040
23149909,3087737
23159917,3082564
23169922,3087733
23179924,3075200
23189926,3088470
23199928,3082096
23209931,3088283
23219935,3081598
23229937,3087842
23239940,3082093
23249945,3087835
23259951,3081132
23269953,3087561
23279958,3082232
23289965,3087866
23299970,3081718
23309972,3088172
23319976,3082120
23329978,3087354
23339982,3081354
23349984,3088270
23359985,3082010
23369988,3087808
23379993,3081573
23389999,3080917
23400006,3082398
23410008,3087977
23420015,3081485
23430021,3087861
23440025,3082133
23450032,3088098
23460033,3081655
23470038,3087876
23480043,3081948
23490047,3081244
23500051,3056165
23510057,3088099
23520062,3081625
23530063,3088349
23540068,3081968
23550075,3087857
23560081,3081698
23570087,3087909
23580093,3081590
23590097,3081882
23600103,3081746
23610106,3087897
23620108,3075097
23630113,3087623
23640116,3081854
23650122,3087969
23660123,3081583
23670125,3087522
23680128,3081516
23690132,3088250
23700137,3081630
23710140,3088246
23720146,3075530
23730153,3088312
23740156,3081403
23750158,3088316
23760165,3081596
23770172,3077599
23780175,3081612
23790181,3087674
23800187,3075794
23810189,3087926
23820195,3081278
23830198,3088167
23840204,3078931
23850207,3088256
23860211,3081320
23870218,3087408
23880225,3082665
23890226,3088150
23900228,3081044
23910230,3087618
23920232,3081890
23930234,3088261
23940240,3081622
23950247,3087629
23960250,3082132
23970253,3084950
23980259,3081865
23990266,3087505
24000271,3072637
24010273,3088028
24020279,3076712
24030281,3087799
24040285,3075351
24050287,3088318
24060294,3081318
24070298,3088253
24080303,3082333
24090307,3087886
24100314,3082022
24110318,3087624
24120322,3081908
24130326,3087914
24140333,3081533
24150335,3088300
24160341,3082124
24170345,3088464
24180346,3081303
24190352,3088245
24200356,3075510
24210359,3088333
24220360,3081576
24230362,3087751
24240364,3081582
24250367,3087889
24260369,3081569
24270374,3087854
24280375,3082410
24290377,3088076
24300384,3081681
24310388,3088037
24320390,3067103
24330396,3077958
24340402,3081516
24350404,3087794
24360409,3081949
24370411,3087669
24380416,3081435
24390417,3087691
24400420,3062495
24410421,3081477
24420428,3081863
24430431,3088144
24440436,3081801
24450443,3088270
24460451,3081619
24470452,3088348
24480456,3062504
24490458,3075072
24500465,3072464
24510470,3081681
24520474,3075786
24530481,3088005
24540485,3081473
24550492,3087616
24560499,3082167
24570500,3080680
24580505,3074750
24590510,3088371
24600515,3075650
24610520,3074913
24620524,3076358
24630526,3087583
24640533,3081240
24650541,3088089
24660546,3082453
24670553,3088056
24680560,3075128
24690555,3082504
24700718,3082285
24710722,3080377
24720726,3079430
24730726,3081755
24740734,3081983
24750741,3079554
24760746,3080493
24770744,3068269
24780744,3082087
24790748,3077651
24800754,3082428
24810759,3077597
24820766,3082516
24830768,3083915
24840774,3086120
24850774,3077734
24860778,3085674
24870782,3083407
24880787,3086180
24890788,3083121
24900794,3086232
24910801,3083278
24920808,3086469
24930810,3083260
24940817,3087030
24950818,3083389
24960820,3087152
24970824,3083251
24980828,3087075
24990831,3080081
25000838,3085444
25010841,3082898
25020847,3080197
25030851,3082522
25040857,3087900
25050863,3081993
25060868,3080555
25070875,3082010
25080879,3088213
25090888,3081622
25100889,3087859
25110896,3082095
25120898,3087628
25130905,3081598
25140912,3087657
25150919,3082137
25160923,3087617
25170924,3082008
25180928,3088233
25190934,3082045
25200936,3088043
25210940,3081327
25220945,3081756
25230947,3082207
25240951,3087895
25250956,3081608
25260959,3087758
25270963,3082164
25280970,3087627
25290975,3081988
25300982,3065751
25310989,3082371
25320990,3081454
25330994,3082347
25340996,3087448
25350997,3082070
25361001,3088042
25371007,3082307
25381011,3087748
25391016,3081736
25401023,3087568
25411026,3082308
25421030,3087655
25431034,3074674
25441037,3087539
25451043,3082251
25461046,3087843
25471049,3081921
25481056,3088270
25491060,3081478
25501061,3088288
25511064,2982775
25521070,3088341
25531076,3081398
25541083,3087990
25551088,3082352
25561092,3088094
25571095,3081723
25581101,3087661
25591108,3081903
25601114,3087577
25611119,3081448
25621124,3082131
25631126,3075329
25641128,3087658
25651135,3081937
25661137,3088139
25671145,3081582
25681146,3088294
25691149,3081827
25701155,3087601
25711157,3082015
25721161,3087900
25731166,3078018
25741167,3087539
25751169,3081572
25761175,3080775
25771178,3070803
25781181,3088037
25791188,3082124
25801189,3087512
25811193,3081202
25821200,3088212
25831205,3075236
25841208,3088238
25851213,3081370
25861218,3084342
25871223,3082299
25881227,3087844
25891230,3081028
25901235,3088048
25911237,3082074
25921241,3087700
25931243,3081632
25941250,3088133
25951257,3082132
25961264,3087928
25971271,3081399
25981277,3087814
25991284,3081733
26001290,3087707
26011293,3081069
26021298,3087740
26031301,3082415
26041306,3081512
26051313,3082200
26061318,3088143
26071321,3081970
26081324,3088283
26091329,3082276
26101332,3087991
26111336,3081584
26121343,3088318
26131348,3081495
26141349,3087960
26151353,3082291
26161357,3081011
26171363,3081647
26181365,3088074
26191372,3081464
26201362,3078137
26211377,3070477
26221383,3088000
26231389,3082117
26241394,3080911
26251401,3081272
26261406,3087997
26271411,3074302
26281418,3088016
26291422,3081475
26301424,3087927
26311431,3081986
26321437,3087739
26331444,3081160
26341449,3062837
26351451,3081639
26361458,3083063
26371465,3081474
26381469,3087979
26391472,3081672
26401474,3087218
26411477,3081424
26421482,3088107
26431483,3081928
26441488,3088142
26451492,3074956
26461495,3087675
26471501,3081779
26481506,3087968
26491512,3082232
26501517,3065044
26511524,3064104
26521532,3074945
26531538,3059989
26541544,3088105
26551545,3080903
26561548,3088055
26571552,3081571
26581553,3087861
26591555,3081276
26601560,3087687
26611562,3081967
26621564,3075669
26631567,3078569
26641569,3087813
26651570,3074805
26661575,3088008
26671581,3081501
26681583,3087658
26691587,3081977
26701593,3088271
26711598,3081732
26721603,3084406
26731605,3078922
26741610,3084681
26751617,3075343
26761619,3084855
26771627,3065505
26781630,3080665
26791633,3075906
26801635,3080811
26811641,3075034
26821646,3084605
26831649,3066257
26841651,3075257
26851658,3074997
26861665,3088055
26871667,3081746
26881671,3088252
26891674,3081485
26901681,3081351
26911686,3082345
26921693,3088329
26931698,3081689
26941700,3087387
26951706,3082538
26961712,3088009
26971713,3081345
26981719,3088341
26991726,3082695
27001728,3087397
27011730,3081574
27021732,3087513
27031740,3081968
27041742,3087901
27051745,3081804
27061751,3081346
27071757,3082155
27081763,3088307
27091769,3081884
27101775,3087933
27111779,3061937
27121781,3087710
27131784,3081993
27141787,3088057
27151788,3082484
27161792,3087660
27171795,3081806
27181802,3088323
27191807,3082002
27201809,3088196
27211815,3082432
27221820,3088287
27231826,3081981
27241833,3087927
27251838,3081498
27261842,3081221
27271846,3082006
27281851,3087899
27291857,3081186
27301863,3080790
27311869,3082059
27321874,3087833
27331875,3082294
27341879,3087580
27351880,3081940
27361883,3088045
27371889,3082355
27381891,3087880
27391896,3082453
27401901,3087976
27411905,3081585
27421907,3087710
27431913,3081726
27441920,3087797
27451923,3081354
27461930,3087902
27471937,3074891
27481939,3087408
27491943,3078474
27501947,3088028
27511949,3082438
27521955,3087985
27531959,3081483
27541962,3088024
27551969,3072231
27561976,3074205
27571980,3081805
27581983,3087596
27591984,3081792
27601989,3087949
27611992,3081745
27621993,3082401
27632001,3082369
27642002,3087907
27652008,3081397
27662010,3084136
27672016,3075597
27682017,3087757
27692021,3081965
27702024,3087719
27712029,3082033
27722035,3087679
27732037,3081419
27742043,3087615
27752048,3078072
27762050,3080984
27772055,3071570
27782057,3087681
27792065,3081421
27802070,3087647
27812074,3081499
27822076,3087606
27832081,3081337
27842088,3084142
27852093,3082050
27862098,3087600
27872099,3071918
27882103,3082315
27892105,3078573
27902108,3084535
27912115,3064942
27922118,3078911
27932123,3068810
27942127,3088035
27952133,3082370
27962136,3088296
27972139,3078189
27982143,3087873
27992150,3081776
28002153,3088323
28012159,3058408
28022163,3088460
28032166,3082411
28042171,3088342
28052176,3081881
28062178,3087861
28072181,3078610
28082186,3081630
28092188,3075543
28102190,3085290
28112196,3078799
28122203,3084763
28132210,3075558
28142213,3084859
28152220,3078950
28162227,3084869
28172230,3075277
28182233,3081207
28192240,3081805
28202247,3088061
28212248,3081687
28222251,3087941
28232252,3082147
28242257,3088342
28252264,3081936
28262266,3088075
28272272,3081897
28282275,3084166
28292280,3081431
28302286,3088292
28312293,3081744
28322297,3073652
28332302,3071999
28342304,3088038
28352307,3081929
28362309,3088331
28372314,3081830
28382318,3088325
28392320,3081891
28402325,3088316
28412326,3081324
28422329,3087812
28432332,3082006
28442334,3088196
28452337,3081120
28462344,3087733
28472351,3082104
28482358,3074832
28492363,3055674
28502367,3072626
28512374,3056957
28522376,3079697
28532383,3058783
28542386,3078668
28552390,3063448
28562393,3084938
28572394,3075108
28582399,3084862
28592400,3079172
28602405,3084579
28612412,3071776
28622416,3078868
28632422,3079427
28642423,3085025
28652427,3075545
28662434,3084575
28672437,3063604
28682439,3078989
28692446,3065527
28702452,3084262
28712454,3082326
28722458,3088337
28732460,3081556
28742461,3087548
28752462,3082180
28762466,3088175
28772469,3071034
28782476,3088273
28792478,3081613
28802481,3087976
28812489,3081129
28822494,3087976
28832501,3082286
28842508,3087874
28852509,3081576
28862513,3087864
28872515,3082484
28882517,3087682
28892521,3075402
28902527,3081837
28912530,3057703
28922537,3084946
28932540,3078980
28942546,3087890
28952553,3082211
28962558,3087640
28972575,3081121
28982557,3085462
28992717,3084980
29002722,3085086
29012728,3084227
29022730,3084337
29032732,3085174
29042738,3084500
29052745,3084645
29062749,3084374
29072751,3085698
29082756,3083726
29092764,3085803
29102770,3077137
29112774,3086147
29122776,3043316
29132783,2807186
29142786,3056868
29152795,3064342
29162558,3054935
29172863,3066823
29182870,3053410
29192873,3068875
29202555,3053840
29212880,3068446
29222886,3054586
29232901,3069488
29242907,3056962
29252914,3078337
29262918,3072064
29272923,3081596
29282928,3042705
29292935,3081943
29302940,3078545
29312947,3088359
29322950,3081186
29332953,3088001
29342959,3081713
29352964,3087907
29362969,3081958
29372972,3087968
29382974,3082096
29392978,3087489
29402985,3082085
29412990,3087719
29422993,3081938
29433000,3088047
29443001,3082109
29453005,3087493
29463011,3081906
29473013,3075731
29483017,3066461
29493020,3079016
29503023,3064832
29513027,3082201
29523032,3072600
29533037,3081793
29543043,3075650
29553049,3087409
29563056,3081232
29573058,3076733
29583060,3082040
29593064,3088060
29603067,3078660
29613072,3088125
29623076,3075519
29633080,3087933
29643085,3081876
29653090,3088010
29663092,3082021
29673098,3088167
29683101,3081922
29693103,3088026
29703106,3081876
29713112,3080752
29723116,3082234
29733118,3078695
29743125,3082237
29753129,3087984
29763134,3082312
29773136,3077757
29783137,3081983
29793138,3084602
29803140,3079408
29813142,3073766
29823147,3069084
29833150,3088440
29843154,3081978
29853157,3088023
29863158,3078741
29873161,3087498
29883162,3082194
29893163,3087613
29903167,3081958
29913169,3081690
29923172,3082678
29933179,3088155
29943180,3082323
29953183,3087452
29963185,3081711
29973186,3087823
29983193,3078044
29993200,3084913
30003207,3078576
30013210,3085055
30023212,3075857
30033216,3084829
30043219,3078520
30053221,3084428
30063224,3082139
30073230,3088316
30083232,3081931
30093237,3087670
30103238,3081837
30113240,3084291
30123242,3074663
30133246,3088294
30143248,3081946
30153249,3088454
30163251,3081430
30173255,3088366
30183259,3082475
30193264,3087638
30203270,3081401
30213277,3087954
30223284,3081955
30233290,3088450
30243297,3082374
30253302,3087900
30263304,3081976
30273310,3088310
30283313,3081845
30293315,3087932
30303317,3081813
30313323,3087896
30323330,3075077
30333331,3088000
30343337,3057360
30353344,3088299
30363349,3081833
30373352,3087882
30383354,3081599
30393355,3087605
30403358,3081630
30413359,3088310
30423365,3082170
30433367,3088191
30443373,3081367
30453377,3088289
30463383,3082320
30473389,3087619
30483391,3080975
30493393,3088097
30503400,3049152
30513403,3081731
30523406,3066370
30533409,3081838
30543413,3082172
30553417,3087858
30563423,3080608
30573425,3087585
30583432,3082148
30593436,3087712
30603439,3081694
30613441,3088292
30623448,3069009
30633454,3088485
30643459,3081608
30653462,3088077
30663468,3082319
30673472,3088219
30683479,3081738
30693480,3088257
30703488,3081836
30713493,3087792
30723495,3061717
30733500,3081816
30743507,3082223
30753513,3088190
30763519,3082111
30773522,3074643
30783525,3069010
30793527,3085131
30803533,3071335
30813535,3084582
30823541,3075176
30833544,3068711
30843545,3065786
30853550,3085127
30863553,3081781
30873560,3088356
30883562,3081633
30893568,3087928
30903575,3082231
30913577,3087645
30923582,3082318
30933584,3081163
30943585,3082323
30953587,3087551
30963592,3081275
30973595,3088288
30983599,3082791
30993603,3088021
31003606,3082208
31013608,3087747
31023612,3081581
31033617,3087983
31043621,3081946
31053628,3087929
31063632,3081464
31073633,3088064
31083638,3081553
31093643,3088036
31103649,3081511
31113654,3088262
31123655,3075215
31133661,3087764
31143666,3075223
31153672,3087847
31163673,3082237
31173676,3088326
31183679,3082314
31193683,3087636
31203691,3082263
31213695,3088237
31223698,3082366
31233705,3088004
31243707,3081373
31253711,3088263
31263717,3082443
31273718,3088041
31283722,3081458
31293723,3087608
31303728,3081919
31313732,3088006
31323736,3081495
31333743,3087637
31343744,3075594
31353750,3088079
31363752,3075077
31373758,3087764
31383760,3082310
31393763,3087975
31403769,3081798
31413772,3087859
31423777,3081782
31433784,3087719
31443791,3081416
31453793,3087904
31463794,3081954
31473800,3087826
31483802,3081836
31493806,3087710
31503807,3082200
31513810,3087820
31523815,3077783
31533820,3087851
31543824,3075498
31553826,3087319
31563828,3081187
31573829,3088034
31583836,3082120
31593838,3087808
31603844,3081692
31613848,3081708
31623852,3054873
31633854,3088074
31643861,3082214
31653866,3088319
31663873,3081713
31673879,3087922
31683882,3082253
31693886,3088070
31703889,3081995
31713895,3087612
31723898,3081693
31733904,3088415
31743906,3078283
31753911,3081313
31763914,3081352
31773921,3077810
31783928,3081475
31793932,3087835
31803934,3073145
31813937,3075369
31823941,3062677
31833947,3075473
31843953,3059306
31853955,3072725
31863960,3063925
31873964,3084090
31883971,3082046
31893972,3088298
31903977,3082285
31913982,3087768
31923988,3082003
31933990,3087884
31943993,3082414
31953994,3081695
31963998,3082066
31974001,3087641
31984004,3081164
31994007,3087853
32004013,3081514
32014016,3088298
32024018,3081075
32034026,3084358
32044030,3079208
32054035,3084480
32064038,3075019
32074039,3084850
32084042,3078703
32094047,3084965
32104053,3075356
32114058,3084884
32124062,3078263
32134064,3084707
32144065,3075153
32154068,3085235
32164071,3071066
32174075,3087619
32184081,3081420
32194087,3087676
32204089,3082054
32214095,3087524
32224102,3081949
32234109,3087965
32244115,3082169
32254121,3088081
32264128,3072974
32274130,3087957
32284132,3082218
32294136,3088067
32304140,3081768
32314143,3087984
32324145,3055955
32334152,3087882
32344153,3075169
32354154,3088338
32364158,3075497
32374160,3088043
32384164,3081475
32394167,3088148
32404171,3082532
32414174,3088280
32424180,3075189
32434184,3088279
32444190,3082139
32454193,3088070
32464198,3081835
32474200,3088059
32484204,3058569
32494207,3081329
32504209,3072068
32514213,3081875
32524215,3059198
32534219,3088346
32544222,3081669
32554228,3088332
32564233,3075008
32574238,3087587
32584243,3081603
32594248,3087750
32604249,3081632
32614251,3081739
32624254,3082402
32634259,3088338
32644261,3078172
32654265,3087876
32664266,3081630
32674269,3088459
32684271,3081737
32694277,3087682
32704284,3082294
32714287,3087835
32724290,3081725
32734295,3087878
32744299,3082120
32754305,3087552
32764312,3081198
32774316,3071267
32784320,3082004
32794325,3088162
32804326,3081774
32814329,3087642
32824333,3082272
32834339,3087921
32844342,3081832
32854348,3087796
32864353,3081979
32874355,3088296
32884356,3081530
32894363,3088263
32904370,3082138
32914375,3087535
32924379,3082320
32934384,3087521
32944385,3082094
32954391,3088295
32964393,3081713
32974396,3081339
32984398,3081925
32994405,3087842
33004407,3081910
33014410,3087659
33024416,3081576
33034418,3087842
33044419,3072895
33054424,3088323
33064427,3081856
33074430,3087902
33084434,3081914
33094441,3088256
33104446,3082199
33114451,3069921
33124456,3081877
33134461,3087498
33144469,3082158
33154476,3082204
33164481,3081471
33174483,3087893
33184488,3075225
33194490,3087929
33204494,3081444
33214499,3087653
33224505,3081888
33234507,3087413
33244511,3081295
33254514,3088307
33264515,3081797
33274522,3087504
33284525,3081512
33294530,3087950
33304537,3082192
33314542,3087493
33324548,3081370
33334553,3087642
33344559,3082506
33354565,3087911
33364582,3081180
33374555,3084990
33384724,3078500
33394730,3084665
33404735,3084645
33414738,3085075
33424741,3073027
33434745,3077274
33444752,3085794
33454555,3082387
33464856,3087324
33474861,3082057
33484866,3087713
33494869,3082432
33504876,3084458
33514877,3081598
33524895,3087477
33534897,3081747
33544903,3088189
33554906,3081844
33564911,3088063
33574918,3081991
33584921,3081282
33594922,3081391
33604929,3087790
33614935,3075352
33624937,3087929
33634942,3067977
33644947,3082073
33654950,3072293
33664955,3081393
33674959,3072437
33684960,3081570
33694954,3071712
33704966,3039779
33714972,3078842
33724973,3084685
33734977,3075803
33744981,3084511
33754983,3078892
33764990,3081377
33774997,3064434
33784999,3084896
33795004,3072046
33805011,3084965
33815015,3075281
33825017,3084528
33835018,3079335
33845025,3084854
33855029,3071849
33865032,3084726
33875037,3078777
33885039,3085302
33895042,3075053
33905044,3084375
33915047,3078788
33925051,3084088
33935056,3081536
33945063,3081945
33955066,3082075
33965073,3088002
33975079,3082469
33985082,3087895
33995085,3075150
34005090,3087901
34015096,3081911
34025098,3081004
34035104,3081310
34045110,3088440
34055116,3081502
34065122,3088225
34075126,3081845
34085128,3088048
34095130,3082117
34105134,3087646
34115141,3082012
34125148,3087518
34135153,3082004
34145157,3087523
34155164,3081082
34165166,3087969
34175167,3082299
34185169,3087930
34195170,3074778
34205173,3087670
34215179,3012980
34225186,3087613
34235189,3081170
34245192,3087662
34255194,3081511
34265201,3087860
34275206,3081363
34285212,3087535
34295214,3081642
34305218,3088265
34315221,3082231
34325224,3087525
34335229,3046954
34345231,3078259
34355238,3081487
34365245,3088363
34375249,3082093
34385253,3087661
34395254,3081631
34405256,3081630
34415262,2999689
34425267,3087868
34435274,3081790
34445276,3087947
34455283,3082222
34465289,3088177
34475295,3075743
34485298,3088350
34495305,3068395
34505311,3075125
34515313,3072306
34525319,3081588
34535324,3055145
34545330,3082013
34555335,3072039
34565337,3074302
34575339,3057625
34585342,3081754
34595350,3072214
34605355,3081333
34615361,3075592
34625367,3088381
34635373,3081432
34645374,3088059
34655381,3081840
34665382,3087977
34675385,3081053
34685390,3087673
34695393,3081863
34705395,3087535
34715399,3082001
34725405,3084473
34735407,3082163
34745409,3087794
34755413,3081987
34765417,3087684
34775424,3064850
34785428,3074942
34795432,3071157
34805433,3081958
