Time(us),Frequency(kHz)
10933610,3069155
10943614,3059494
10953619,3068397
10963625,3071684
10973628,3073372
10983634,3059535
10993638,3075826
11003642,3073383
11013647,3088066
11023651,3055796
11033657,3087885
11043661,3066120
11053666,3081534
11063670,3081823
11073674,3081519
11083678,3082351
11093684,3087983
11103691,3082305
11113698,3087666
11123702,3072213
11133707,3081413
11143711,3066173
11153718,3084396
11163725,3082010
11173732,3088173
11183735,3054041
11193741,3081893
11203745,3063346
11213749,3075353
11223749,3073065
11233756,3085404
11243758,3081689
11253761,3075931
11263767,3072509
11273771,3087733
11283775,3068738
11293782,3072040
11303788,3026968
11313794,3038635
11323796,3004665
11333802,3024516
11343804,3029747
11353811,3075587
11363814,2928511
11373816,3072774
11383820,3065553
11393824,3081422
11403825,3069452
11413826,3081889
11423833,3072357
11433839,3087896
11443840,3082199
11453843,3087659
11463847,3082186
11473851,3087969
11483856,3075165
11493861,3068153
11503863,3068900
11513865,3075549
11523872,3072036
11533873,3081507
11543876,3082229
11553883,3088357
11563886,3081797
11573892,3074876
11583896,3062964
11593898,3081593
11603904,3071471
11613907,3075428
11623914,3066213
11633920,3081451
11643921,3072460
11653926,3088004
11663929,3081568
11673934,3087740
11683942,3075631
11693944,3088126
11703950,3081743
11713952,3087597
11723958,3082146
11733960,3087946
11743962,3081147
11753964,3080482
11763967,3061726
11773969,3088303
11783975,3081932
11793976,3075685
11803981,3072388
11813988,3082489
11823994,3081653
11833997,3088125
11844003,3081922
11854006,3081871
11864008,3071495
11874010,3075612
11884013,3072351
11894020,3073715
11904023,3066548
11914027,3082071
11924029,3075131
11934030,3088278
11944031,3072424
11954036,3082051
11964043,3072660
11974046,3087615
11984047,3081875
11994052,3087844
12004057,3070414
12014062,3075894
12024069,3072276
12034071,3078877
12044074,3072503
12054076,3074607
12064083,3057594
12074089,3077785
12084096,3078608
12094101,3081211
12104105,3081770
12114106,3087762
12124111,3081596
12134114,3087588
12144115,3081720
12154116,3078611
12164121,3072256
12174124,3075540
12184127,3072078
12194134,3085079
12204141,3078091
12214147,3087818
12224151,3081552
12234152,3081300
12244154,3081947
12254155,3087713
12264160,3081918
12274162,3088230
12284164,3081535
12294171,3088027
12304174,3066469
12314177,3066637
12324184,3065925
12334189,3081978
12344197,3062875
12354200,3075083
12364203,3066225
12374203,2934570
12384207,2958005
12394214,3037881
12404216,3061618
12414222,2890929
12424225,3054488
12434229,3078941
12444234,3063815
12454236,3072669
12464240,3069378
12474244,3078326
12484246,3075548
12494249,3062304
12504255,3063253
12514257,3077402
12524261,3066440
12534263,3079479
12544270,3075412
12554275,3078734
12564280,3079099
12574281,3084861
12584284,3075465
12594287,3075307
12604289,3057272
12614291,3078059
12624296,3072705
12634300,3081884
12644303,3072539
12654306,3078827
12664307,3045412
12674312,3081111
12684314,3072477
12694317,3081610
12704320,3068720
12714321,3082089
12724324,3075114
12734327,3087680
12744331,3082304
12754337,3087646
12764340,3081801
12774342,3087453
12784344,3081894
12794351,3087691
12804353,3082259
12814358,3088044
12824359,3072766
12834364,3075765
12844367,3075972
12854370,3087655
12864371,3081940
