Time(us),Frequency(kHz)
8352538,3081841
8362544,3087984
8372550,3081884
8382544,3085012
8392713,3077313
8402719,3084260
8412722,3085524
8422725,3084589
8432731,3085611
8442733,3071321
8452739,3076339
8462742,3076421
8472747,3084160
8482752,3083975
8492759,3085555
8502766,3084057
8512770,3086207
8522777,3079827
8532778,3085884
8542541,3082348
8552838,3087829
8562839,3082232
8572846,3086968
8582839,3082290
8592855,3087683
8602859,3081939
8612874,3088300
8622880,3082566
8632882,3088298
8642879,3081870
8652899,3088012
8662902,3082447
8672907,3087942
8682913,3081637
8692915,3087793
8702917,3082220
8712923,3087823
8722926,3077845
8732931,3087822
8742937,3069876
8752938,3081704
8762945,3079129
8772948,3088020
8782955,3081270
8792962,3087964
8802966,3082267
8812971,3087846
8822976,3081264
8832977,3087864
8842979,3081857
8852986,3087556
8862988,3057104
8872989,3087590
8882993,3081321
8892994,3087436
8902999,3082299
8913001,3087934
8923007,3071758
8933009,3079052
8943010,3069140
8953013,3084658
8963019,3075165
8973025,3084513
8983030,3058260
8993036,3088453
9003042,3081263
9013045,3087527
9023049,3058725
9033052,3081780
9043056,3072108
9053060,3081858
9063064,3081835
9073071,3087948
9083078,3081617
9093080,3087367
9103087,3081610
9113094,3087827
9123096,3082743
9133102,3078230
9143109,3075579
9153115,3082161
9163122,3082151
9173127,3087643
9183134,3081925
9193140,3088327
9203147,3069469
9213154,3081702
9223158,3079494
9233165,3088281
9243169,3081465
9253175,3088039
9263178,3082052
9273184,3078967
9283189,3079283
9293194,3087876
9303198,3081548
9313200,3088114
9323201,3081718
9333202,3070909
9343204,3076387
9353205,3084644
9363209,3075188
9373213,3084270
9383215,3081350
9393222,3087980
9403228,3078332
9413230,3085220
9423236,3075638
9433243,3084941
9443249,3078946
9453253,3084956
9463260,3075823
9473267,3084637
9483272,3077662
9493279,3087802
9503283,3081364
9513290,3088342
9523292,3081535
9533295,3087881
9543297,3072674
9553302,3085257
9563309,3078730
9573312,3084622
9583315,3075243
9593318,3084584
9603321,3079183
9613326,3084048
9623333,3081897
9633338,3088363
9643344,3081599
9653346,3069787
9663349,3074970
9673350,3087934
9683353,3081385
9693356,3088285
9703363,3081257
9713368,3087712
9723375,3079007
9733377,3084882
9743383,3071484
9753389,3081861
9763394,3072934
9773399,3081566
9783401,3072083
9793407,3081660
9803411,3082264
9813417,3088048
9823420,3081674
9833422,3087868
9843427,3081919
9853432,3087647
9863437,3081620
9873441,3087985
9883443,3064493
9893449,3087659
9903452,3081661
9913455,3084528
9923458,3079099
9933462,3084291
9943466,3071210
9953473,3075709
9963478,3071971
9973479,3084571
9983484,3082236
9993491,3087789
10003493,3081352
10013494,3087900
10023501,3082597
10033508,3087441
10043514,3082240
10053520,3087817
10063524,3081950
10073525,3087959
10083529,3081454
10093534,3087463
10103539,3082194
10113546,3087200
10123548,3081862
10133552,3087832
10143557,3082320
10153563,3072554
10163567,3075029
10173569,3088028
10183575,3081451
10193580,3087911
10203582,3082024
10213586,3088109
10223592,3082189
10233593,3088006
10243596,3081921
10253597,3087849
10263601,3081939
10273603,3088310
10283610,3081559
10293616,3088076
10303621,3081714
10313628,3087863
10323633,3082230
10333636,3077467
10343637,3081955
10353638,3084185
10363641,3072663
10373647,3087617
10383649,3082472
10393652,3088317
10403654,3081871
10413661,3088159
10423666,3081768
10433670,3088300
10443671,3081311
10453673,3088191
10463680,3081723
10473682,3088379
10483685,3081567
10493688,3088062
10503693,3082163
10513698,3087537
10523705,3081595
10533712,3087443
10543717,3082359
10553722,3088019
10563726,3069251
10573729,3084905
10583734,3071805
10593736,3084801
10603741,3075320
10613745,3084775
10623751,3079104
10633752,3084944
10643754,3075314
10653758,3084514
10663762,3078903
10673767,3084404
10683772,3075351
10693779,3084647
10703786,3078325
10713790,3085178
10723798,3078005
10733804,3087966
10743805,3081541
10753807,3087619
10763811,3072079
10773817,3082195
10783822,3063873
10793826,3088381
10803829,3081691
10813833,3088365
10823837,3081934
10833840,3087913
10843845,3081427
10853850,3087904
10863857,3082246
10873862,3073257
10883868,3071830
10893874,3088038
10903881,3081779
10913886,3087635
10923888,3082078
10933893,3088046
10943895,3071831
10953902,3088018
10963907,3074676
10973909,3081851
10983914,3079048
10993921,3084658
11003927,3082037
11013930,3084349
11023935,3082479
11033937,3075278
11043938,3059357
11053942,3075465
11063949,3062768
11073956,3082095
11083957,3081807
11093963,3087491
11103969,3081892
11113976,3074318
11123979,3081547
11133982,3088096
11143987,3081954
11153989,3081979
11163993,3078304
11173998,3084130
11184001,3081631
11194003,3088272
11204007,3081816
11214014,3087744
11224019,3082210
11234021,3088152
11244023,3081954
11254030,3088339
11264036,3081887
11274042,3087841
11284044,3080806
11294045,3088280
11304049,3081497
11314050,3081671
11324057,3062842
11334063,3068629
11344069,3072014
11354076,3087951
11364082,3068232
11374085,3070266
11384087,3078620
11394094,3081835
11404099,3082257
11414101,3087938
11424104,3082571
11434108,3087920
11444109,3082215
11454113,3087256
11464116,3081865
11474122,3088317
11484124,3081438
11494131,3087765
11504137,3081528
11514140,3088333
11524144,3081290
11534149,3087446
11544157,3082260
11554161,3087565
11564167,3081483
11574168,3087907
11584175,3075026
11594178,3088042
11604179,3081768
11614183,3088277
11624190,3081988
11634196,3081681
11644202,3081691
11654206,3088134
11664212,3081962
11674217,3088020
11684220,3081465
11694221,3062534
11704226,3082028
11714230,3088219
11724232,3082347
11734235,3087778
11744242,3081881
11754247,3087922
11764249,3082276
11774255,3084213
11784258,3068521
11794263,3085040
11804266,3081972
11814273,3087625
11824275,3081481
11834279,3087696
11844285,3082155
11854289,3087746
11864296,3081612
11874297,3087725
11884302,3081439
11894306,3081397
11904309,3081467
11914312,3088277
11924314,3081933
11934315,3087591
11944317,3082160
11954319,3087732
11964320,3078887
11974323,3085372
11984331,3071506
11994337,3087858
12004339,3081513
12014343,3087887
12024346,3081646
12034348,3088185
12044349,3081380
12054352,3087921
12064359,3081802
12074366,3088100
12084373,3081828
12094375,3088056
12104377,3082171
12114379,3087912
12124383,3082449
12134389,3087899
12144396,3082497
12154399,3081967
12164403,3081836
12174408,3087699
12184416,3081631
12194417,3081248
12204421,3081730
12214428,3087908
12224434,3081570
12234439,3087836
12244443,3082110
12254450,3087856
12264456,3082215
12274460,3088039
12284462,3081550
12294469,3087837
12304475,3081405
12314478,3087598
12324480,3081599
12334486,3077732
12344487,3081428
12354489,3087951
12364492,3082246
12374494,3088067
12384495,3082335
12394501,3081396
12404507,3082320
12414509,3087644
12424511,3081892
12434514,3088125
12444517,3082219
12454521,3087917
12464533,3081947
12474534,3084831
12484540,3079244
12494542,3085240
12504547,3075132
12514700,3082202
12524711,3081661
12534712,3081091
12544716,3085155
12554722,3084663
12564727,3085016
12574730,3084584
12584734,3084998
12594737,3061114
12604745,3081368
12614752,3083950
12624756,3086265
12634763,3084198
12644768,3086244
12654771,3083980
12664775,3087161
12674778,3083802
12684784,3085739
12694790,3083255
12704793,3087004
12714795,3082709
12724797,3086379
12734803,3082671
12744806,3086882
12754810,3082856
12764815,3086396
12774820,3082476
12784822,3087370
12794825,3082215
12804828,3080520
12814831,3082404
12824835,3087131
12834837,3082507
12844841,3087558
12854845,3077572
12864849,3067253
12874852,3081955
12884854,3087450
12894856,3082156
12904875,3080143
12914874,3081303
12924888,3084011
12934889,3082296
12944893,3088255
12954900,3081464
12964901,3087986
12974904,3081560
12984910,3088054
12994913,3081574
13004916,3081448
13014920,3073068
13024925,3071110
13034930,3072505
13044936,3081403
13054940,3075690
13064942,3087690
13074949,3082221
13084951,3088054
13094953,3082143
13104959,3087992
13114964,3082023
13124970,3087488
13134977,3081841
13144983,3087473
13154990,3066833
13164997,3087899
13175000,3078882
13185005,3088139
13195007,3082322
13205009,3088050
13215011,3075381
13225013,3088215
13235018,3082121
13245022,3087843
13255026,3082292
13265027,3087869
13275031,3078683
13285035,3085229
13295038,3075594
13305044,3084979
13315049,3078937
13325052,3084317
13335053,3071342
13345058,3087793
13355065,3082162
13365069,3087962
13375073,3081312
13385078,3087924
13395079,3082152
13405083,3088290
13415086,3075133
13425089,3087897
13435091,3082238
13445097,3087897
13455104,3075502
13465105,3087974
13475106,3081480
13485107,3087987
13495114,3061406
13505117,3085304
13515121,3079150
13525126,3084696
13535129,3078598
13545133,3087393
13555139,3082249
13565141,3087710
13575148,3081741
13585150,3087731
13595151,3082259
13605157,3087652
13615164,3075346
13625167,3087989
13635173,3082110
13645178,3087670
13655184,3081410
13665187,3087750
13675192,3081934
13685193,3087927
13695198,3081821
13705205,3087592
13715208,3082304
13725212,3088344
13735219,3082182
13745222,3088183
13755223,3081811
13765225,3087686
13775228,3081220
13785233,3088286
13795241,3081951
13805242,3088268
13815245,3078491
13825248,3078724
13835250,3078519
13845256,3084754
13855259,3081758
13865264,3087830
13875266,3081970
13885271,3088287
13895275,3082267
13905277,3088308
13915284,3082226
13925291,3088298
13935292,3081762
13945293,3087942
13955297,3082129
13965302,3087628
13975306,3082015
13985313,3087563
13995316,3082674
14005318,3088121
14015322,3075181
14025325,3077870
14035331,3079374
14045332,3084368
14055339,3081836
14065343,3088108
14075350,3082124
14085354,3088196
14095357,3082308
14105359,3087795
14115363,3082193
14125365,3087734
14135368,3078573
14145372,3088179
14155377,3076161
14165380,3088084
14175384,3081281
14185390,3087958
14195397,3082647
14205402,3088308
14215406,3081524
14225409,3087557
14235415,3075758
14245421,3088074
14255427,3081386
14265429,3088326
14275431,3082426
14285432,3087969
14295439,3081306
14305443,3088314
14315450,3082381
14325457,3087900
14335463,3071194
14345470,3088056
14355475,3082269
14365478,3088317
14375481,3081720
14385482,3088094
14395485,3071003
14405488,3068316
14415494,3081583
14425495,3087683
14435500,3075706
14445503,3087661
14455504,3081943
14465508,3088426
14475511,3082444
14485515,3088355
14495519,3081606
14505528,3087893
14515531,3081441
14525535,3084817
14535542,3075540
14545548,3072663
14555555,3069710
14565562,3084865
14575569,3075117
14585570,3084358
14595575,3082356
14605580,3087823
14615583,3081873
14625587,3087934
14635589,3075192
14645590,3088030
14655595,3081974
14665597,3088202
14675603,3081495
14685606,3087968
14695611,3082231
14705616,3087746
14715623,3081495
14725625,3087758
14735627,3081975
14745632,3088006
14755637,3082255
14765641,3088331
14775643,3082086
14785647,3087898
14795651,3081345
14805657,3088380
14815660,3081830
