Time(ms),Frequency(kHz)
11894,3081687
11904,3066132
11914,3081078
11924,3072221
11934,3087945
11944,3062729
11954,3081383
11964,3065972
11974,3079055
11984,3059641
11994,3081594
12004,3072727
12014,3084561
12024,3069544
12034,3075673
12044,3020571
12054,2987611
12064,2966569
12074,2944615
12084,2919259
12094,3014642
12104,3048626
12114,2981423
12124,3061576
12134,3074747
12144,3075684
12154,3075431
12164,3060044
12174,3081899
12184,3072656
12194,3081503
12204,3051456
12214,3081468
12224,3072232
12234,3081734
12244,3078826
12254,3082267
12264,3072436
12274,3081270
12284,3078407
12294,3088237
12304,3081839
12314,3087730
12324,3082575
12334,3087533
12344,3081325
12354,3088230
12364,3081706
12374,3081752
12384,3081616
12394,3088235
12404,3081862
12414,3088231
12424,3081430
12434,3063006
12444,3081871
12454,3088369
12464,3078106
12474,3075601
12484,3060122
12494,3076089
12504,3071965
12514,3072520
12524,3072184
12534,3078639
12544,3071622
12554,3080944
12564,3071886
12574,3067914
12584,3073620
12594,3064765
12604,3066672
12614,3081465
12624,3069197
12634,3081887
12644,3072487
12654,3075410
12664,3072326
12674,3081513
12684,3063483
12694,3078669
12704,3066405
12714,3066886
12724,3082238
12734,3081594
12744,3071257
12754,3081706
12764,3081794
12774,3076233
12784,3074324
12794,3075693
12804,3078669
12814,3071487
12824,3085728
12834,3082212
12844,3087466
12854,3071295
12864,3084658
12874,3054902
12884,3075023
12894,3063207
12904,3075383
12914,3078322
12924,3064699
12934,3061764
12944,3081643
12954,3072402
12964,3066259
12974,3072400
12984,3075497
12994,3075359
13004,3084049
13014,3076467
13024,3084676
13034,3075508
13044,3074553
13054,3071835
13064,3085105
13074,3057376
13084,3077340
13094,2957981
13104,2902430
13115,2989031
13125,3041936
13135,2964296
13145,3057127
13155,3066364
13165,3069538
13175,2920982
13185,3075340
13195,3065867
13205,3081472
13215,3078426
13225,3087855
13235,3081475
13245,3087854
13255,3081714
13265,3088186
13275,3074951
13285,3078558
13295,3072879
13305,3081584
13315,3066632
13325,3072323
13335,3072268
13345,3081696
13355,3075739
13365,3087560
13375,3082244
13385,3084803
13395,3075281
13405,3072318
13415,3072580
13425,3084474
13435,3082011
13445,3087987
13455,3081404
13465,3068369
13475,3062969
13485,3078108
13495,3082121
13505,3087892
13515,3081790
13525,3087848
13535,3081732
13545,3087491
13555,3075754
13565,3081623
13575,3075185
13585,3084628
13595,3072009
13605,3078445
13615,3072353
13625,3081696
13635,3057649
13645,3081730
13655,3069493
13665,3078628
13675,3056722
13685,3075521
13695,3071753
13705,3087493
13715,3075390
13725,3082058
13735,3066214
13745,3082118
13755,3072577
13765,3062861
13775,3057224
13785,3078713
13795,3065939
13805,3065751
13815,3072768
13825,3088117
13835,3081482
13845,3075585
13855,3061696
13865,3085018
13875,3081618
13885,3069545
13895,3066689
13905,3081815
13915,3078651
13925,3087726
13935,3081064
13945,3088282
13955,3077516
13965,3081993
13975,3072579
13985,3081305
13995,3081949
14005,3065031
14015,3069235
14025,3082106
14035,3059961
14045,3078432
14055,3068732
14065,3087876
14075,3081683
14085,3078529
14095,3066764
14105,3081625
14115,3075898
14125,3088059
14135,3069000
14145,3081450
14155,3075322
14165,3075519
14175,2995827
14185,3013090
14195,3011148
14205,3050244
14215,3009090
14225,2975081
14235,3072753
14245,3059667
14255,3057372
14265,3075663
14275,3069565
14285,3081585
14295,3072432
14305,3075720
14315,3071843
14325,3079519
14335,3065621
14345,3081827
14355,3071688
14365,3088176
14375,3068647
14385,3081537
14395,3075223
14405,3087491
14415,3049953
14425,3087607
14435,3081914
14445,3082329
14455,3072902
14465,3075150
14475,3068872
14485,3069478
14495,3066285
14505,3081739
14515,3078597
14525,3088038
14535,3081888
14545,3082143
14555,3065536
14565,3081065
14575,3056594
14585,3075958
14595,3066415
14605,3075886
14615,3066202
14625,3062036
14635,3058682
14645,3063568
14655,3068801
14665,3081607
14675,3078917
14685,3088335
14695,3081873
14705,3083659
14715,3080125
14725,3078201
14735,3072392
14745,3081428
14755,3060072
14765,3075640
14775,3075430
14785,3083302
14795,3070746
14805,3075301
14815,3054567
14825,3081710
14835,3071753
14845,3088102
14855,3060100
14865,3081737
14875,3072002
14885,3088370
14895,3081870
14905,3086659
14915,3047832
14925,3081739
14935,3078559
14945,3075123
14955,3068137
14965,3081854
14975,3072735
14985,3082156
14995,3072511
15005,3081970
15015,3069198
15025,3074388
15035,3051801
15045,3075236
15055,3072123
15065,3084857
15075,3065014
15085,3081327
15095,3066272
15105,3069125
15115,3069111
15125,3043182
15135,3075189
15145,3085192
15155,3076465
15165,3065936
15175,3069901
15185,3069233
15195,3064061
15205,3015829
15215,3041756
15225,2946058
15235,3059010
15245,3023272
15255,3047586
15265,3012099
15275,2951130
15285,3081484
15295,3072104
15305,3085866
15315,3068231
15325,3081983
15335,3082022
15345,3081810
15355,3072390
15365,3081045
15375,3059756
15385,3081462
15395,3072372
15405,3082089
15415,3066131
15425,3075469
15435,3066343
15445,3081176
15455,3075139
15465,3075431
15475,3072369
15485,3085062
15496,3081810
15506,3075088
15516,3072392
15526,3087741
15536,3072237
15546,3076311
15556,3071932
15566,3088174
15576,3068871
15586,3082029
15596,3074806
15606,3087642
15616,3081492
15626,3088129
15636,3064860
15646,3087650
15656,3081358
15666,3075320
15676,3072431
15686,3081687
15696,3069664
15706,3069731
15716,3072392
15726,3084430
15736,3072329
15746,3082135
15756,3056608
15766,3081537
15776,3072877
15786,3078774
15796,3072555
15806,3084761
15816,3052604
15826,3081580
15836,3068714
15846,3081563
15856,3061154
15866,3081420
15876,3075310
15886,3087828
15896,3082442
15906,3087513
15916,3081955
15926,3088294
15936,3081793
15946,3088225
15956,3081349
15966,3087720
15976,3076023
15986,3081685
15996,3072217
16006,3081718
16016,3066620
16026,3081735
16036,3075179
16046,3066464
16056,3072220
16066,3081681
16076,3072768
16086,3078793
16096,3063747
16106,3075168
16116,3072655
16126,3087325
16136,3081696
16146,3088154
16156,3081540
16166,3088291
16176,3081553
16186,3014321
16196,3068125
16206,3078790
16216,3072654
16226,3075108
16236,3065800
16246,3021946
16256,2939666
16266,2986411
16276,2983620
16286,3012226
16296,3042738
16306,3070338
16316,3059654
16326,3075540
16336,3071861
16346,3081608
16356,3081881
16366,3087880
16376,3081338
16386,3087709
16396,3081922
16406,3087960
16416,3081449
16426,3088369
16436,3056850
16446,3087926
16456,3072657
16466,3087946
16476,3032417
16486,3061268
16496,2930281
16506,2893992
16516,3073324
16526,3078273
16536,3060015
16546,3081364
16556,3075720
16566,3088214
16576,3082447
16586,3081736
16596,3054338
16606,3088172
16616,3072504
16626,3075058
16636,3063280
16646,3075452
16656,3068294
16666,3081683
16676,3076080
16686,3078170
16696,3072584
16706,3069661
16716,3051540
16726,3084632
16736,3072949
16746,3075717
16756,3065819
16766,3077507
16776,3076723
16786,3077847
16796,3078468
16806,3070616
16816,3070757
16826,3079960
16836,3086935
16846,3082156
16856,3072386
16866,3063926
16876,3068469
16886,3055202
16896,3068043
16906,3056689
16916,3075071
16926,3059549
16936,3081225
