Time(ms),Frequency(kHz)
11293,3072040
11303,3026968
11313,3038635
11323,3004665
11333,3024516
11343,3029747
11353,3075587
11363,2928511
11373,3072774
11383,3065553
11393,3081422
11403,3069452
11413,3081889
11423,3072357
11433,3087896
11443,3082199
11453,3087659
11463,3082186
11473,3087969
11483,3075165
11493,3068153
11503,3068900
11513,3075549
11523,3072036
11533,3081507
11543,3082229
11553,3088357
11563,3081797
11573,3074876
11583,3062964
11593,3081593
11603,3071471
11613,3075428
11623,3066213
11633,3081451
11643,3072460
11653,3088004
11663,3081568
11673,3087740
11683,3075631
11693,3088126
11703,3081743
11713,3087597
11723,3082146
11733,3087946
11743,3081147
11753,3080482
11763,3061726
11773,3088303
11783,3081932
11793,3075685
11803,3072388
11813,3082489
11823,3081653
11833,3088125
11844,3081922
11854,3081871
11864,3071495
11874,3075612
11884,3072351
11894,3073715
11904,3066548
11914,3082071
11924,3075131
11934,3088278
11944,3072424
11954,3082051
11964,3072660
11974,3087615
11984,3081875
11994,3087844
12004,3070414
12014,3075894
12024,3072276
12034,3078877
12044,3072503
12054,3074607
12064,3057594
12074,3077785
12084,3078608
12094,3081211
12104,3081770
12114,3087762
12124,3081596
12134,3087588
12144,3081720
12154,3078611
12164,3072256
12174,3075540
12184,3072078
12194,3085079
12204,3078091
12214,3087818
12224,3081552
12234,3081300
12244,3081947
12254,3087713
12264,3081918
12274,3088230
12284,3081535
12294,3088027
12304,3066469
12314,3066637
12324,3065925
12334,3081978
12344,3062875
12354,3075083
12364,3066225
12374,2934570
12384,2958005
12394,3037881
12404,3061618
12414,2890929
12424,3054488
12434,3078941
12444,3063815
12454,3072669
12464,3069378
12474,3078326
12484,3075548
12494,3062304
12504,3063253
12514,3077402
12524,3066440
12534,3079479
12544,3075412
12554,3078734
12564,3079099
12574,3084861
12584,3075465
12594,3075307
12604,3057272
12614,3078059
12624,3072705
12634,3081884
12644,3072539
12654,3078827
12664,3045412
12674,3081111
12684,3072477
12694,3081610
12704,3068720
12714,3082089
12724,3075114
12734,3087680
12744,3082304
12754,3087646
12764,3081801
12774,3087453
12784,3081894
12794,3087691
12804,3082259
12814,3088044
12824,3072766
12834,3075765
12844,3075972
12854,3087655
12864,3081940
12874,3081253
12884,3072119
12894,3081883
12904,3074909
12914,3078609
12924,3078464
12934,3084474
12944,3075102
12954,3072949
12964,3072986
12974,3074586
12984,3071609
12994,3082216
13004,3082132
13014,3087625
13024,3082306
13034,3073130
13044,3071912
13054,3078563
13064,3065880
13074,3081534
13084,3075125
13094,3087852
13104,3082484
13114,3080990
13124,3081679
13134,3077994
13144,3072138
13154,3081454
13164,3081733
13174,3087783
13184,3081448
13194,3072817
