Time(ms),Frequency(kHz)
11244,1200008
11254,1200009
11264,1200007
11274,1200009
11284,1200007
11294,1200010
11304,1200005
11314,1200010
11324,1200005
11334,1200010
11344,1200006
11354,1200010
11364,1200007
11374,1200009
11384,1200006
11394,1200009
11404,1200007
11414,1200009
11424,1200006
11434,1200010
11444,1200007
11454,1200009
11464,1200007
11474,1200009
11484,1200006
11494,1200011
11504,1200006
11514,1200009
11524,1200006
11534,1200010
11544,1200007
11554,1200009
11564,1200007
11574,1200009
11584,1200006
11594,1200009
11604,1200006
11614,1200010
11624,1200006
11634,1200010
11644,1200006
11654,1200010
11664,1200005
11674,1200010
11684,1200005
11694,1200010
11704,1200007
11714,1200009
11724,1200006
11734,1200009
11744,1200005
11754,1200011
11764,1200005
11774,1200010
11784,1200007
11794,1200009
11804,1200006
11814,1200010
11824,1200005
11834,1200010
11844,1200006
11854,1200010
11864,1200005
11875,1200010
11885,1200007
11895,1200009
11905,1200005
11915,1200010
11925,1200005
11935,1200010
11945,1200006
11955,1200010
11965,1200006
11975,1200010
11985,1200007
11995,1200009
12005,1200007
12015,1200009
12025,1200006
12035,1200008
12055,1200009
12065,1200007
12075,1200009
12085,1200005
12095,1200010
12105,1200007
12135,1200010
12145,1200007
12155,1200009
12165,1200005
12175,1200009
12185,1200007
12195,1200010
12205,1200007
12225,1200008
12235,1200010
12245,1200006
12255,1200008
12275,1200010
12285,1200007
12295,1200009
12305,1200007
12315,1200009
12325,1200007
12345,1200008
12355,1200009
12365,1200006
12375,1200008
12385,1200009
12405,1200006
12415,1200008
12435,1200009
12445,1200007
12455,1200008
12465,1200006
12475,1200010
12485,1200007
12505,1200009
12515,1200007
12525,1200009
12535,1200007
12545,1200009
12565,1200006
12575,1200007
12585,1200008
12595,1200010
12605,1200006
12615,1200008
12625,1200009
12635,1200007
12645,1200008
12655,1200007
12665,1200008
12675,1200007
12685,1200008
12695,1200009
12705,1200007
12725,1200009
12735,1200007
12745,1200008
12755,1200007
12765,1200009
12775,1200008
12785,1200007
12795,1200008
12815,1200009
12825,1200008
12855,1200007
12865,1200008
12875,1200009
12885,1200006
12895,1200009
12905,1200007
12915,1200008
12955,1200009
12965,1200007
12975,1200008
12995,1200009
13005,1200007
13015,1200009
13025,1200008
13035,1200007
13045,1200009
13055,1200008
13075,1200007
13085,1200008
13095,1200009
13105,1200008
13125,1200007
13135,1200008
13145,1200007
13155,1200009
13165,1200008
13175,1200007
13185,1200008
13195,1200009
13205,1200007
13215,1200009
13225,1200006
13235,1200008
13245,1200009
13255,1200007
13265,1200009
13275,1200007
13285,1200008
13295,1200009
13305,1200008
13335,1200007
13345,1200009
13355,1200008
13395,1200007
13405,1200008
13425,1200009
13435,1200008
13445,1200007
13465,1200009
13475,1200007
13485,1200008
13495,1200009
13505,1200006
13515,1200009
13535,1200007
13545,1200009
13555,1200007
13565,1200009
13575,1200007
13585,1200009
