Time(ms),Frequency(kHz)
13475,1200009
13485,1200008
13525,1200007
13535,1200008
13575,1200007
13585,1200008
13625,1200007
13635,1200008
13645,1200007
13655,1200008
13665,1200007
13675,1200008
13695,1200007
13705,1200009
13715,1200008
13725,1200007
13735,1200009
13745,1200008
13765,1200007
13775,1200008
13835,1200007
13856,1200009
13866,1200008
13876,1200007
13886,1200008
13896,1200009
13906,1200007
13916,1200008
13936,1200007
13946,1200008
14076,1200007
14086,1200008
14096,1200007
14106,1200008
14136,1200007
14146,1200008
14186,1200007
14196,1200009
14206,1200008
14226,1200007
14236,1200008
14246,1200009
14256,1200007
14266,1200008
14276,1200009
14286,1200007
14296,1200008
14316,1200007
14326,1200008
14346,1200007
14366,1200008
14416,1200007
14426,1200009
14436,1200008
14486,1200007
14496,1200008
14516,1200007
14526,1200008
14566,1200007
14576,1200008
14586,1200009
14596,1200008
14616,1200007
14626,1200008
14646,1200007
14656,1200008
14666,1200009
14676,1200007
14686,1200008
14696,1200009
14706,1200007
14716,1200008
14736,1200007
14746,1200009
14756,1200008
14806,1200007
14816,1200008
14856,1200007
14866,1200008
14966,1200007
14976,1200009
14986,1200008
14996,1200007
15006,1200008
15116,1200007
15126,1200009
15136,1200007
15146,1200008
15156,1200007
15166,1200009
15176,1200007
15186,1200008
15206,1200009
15216,1200007
15226,1200009
15236,1200008
15296,1200007
15306,1200008
15316,1200007
15326,1200008
15356,1200007
15366,1200009
15376,1200008
15476,1200007
15486,1200009
15496,1200007
15506,1200009
15516,1200007
15526,1200008
15586,1200007
15596,1200008
15667,1200007
15677,1200008
15717,1200007
15727,1200009
15737,1200008
15777,1200007
15787,1200008
15837,1200007
15847,1200008
15857,1200007
15867,1200009
15877,1200008
15917,1200007
15927,1200008
15937,1200007
15947,1200008
15987,1200007
15997,1200008
16017,1200007
16027,1200008
16057,1200007
16067,1200008
16077,1200007
16087,1200009
16097,1200008
16157,1200007
16167,1200008
16197,1200007
16207,1200008
16307,1200007
16317,1200008
16337,1200007
16347,1200008
16357,1200007
16367,1200008
16377,1200007
16387,1200008
16467,1200007
16477,1200008
16517,1200007
16527,1200008
16597,1200007
16607,1200008
16647,1200007
16657,1200008
16697,1200007
16707,1200008
16717,1200007
16727,1200009
16737,1200008
16747,1200007
16757,1200008
16787,1200009
16797,1200007
16807,1200008
16817,1200009
16827,1200008
16857,1200007
16867,1200008
16897,1200007
16907,1200008
16937,1200007
16947,1200008
16967,1200007
16977,1200008
16987,1200009
16997,1200007
17007,1200008
17027,1200007
17037,1200008
17097,1200007
17107,1200008
17117,1200007
17127,1200009
17137,1200008
17147,1200007
17157,1200009
17167,1200007
17177,1200008
17197,1200007
17207,1200009
17217,1200008
17277,1200007
17287,1200008
17297,1200007
17307,1200008
17317,1200007
17327,1200008
17387,1200007
17397,1200008
17447,1200007
17457,1200008
17487,1200007
17497,1200008
17527,1200007
17537,1200008
17577,1200007
17587,1200009
17597,1200008
17677,1200007
17687,1200008
17697,1200007
17707,1200008
17727,1200007
17737,1200008
17778,1200007
17788,1200009
17798,1200008
17828,1200007
17838,1200008
17848,1200009
17858,1200007
17868,1200008
17908,1200007
17918,1200009
17928,1200008
17968,1200007
17978,1200009
17988,1200008
18018,1200007
18028,1200008
18048,1200007
18058,1200008
18088,1200007
18098,1200008
18108,1200007
18118,1200009
18128,1200008
18148,1200007
18158,1200008
18178,1200007
18188,1200009
18198,1200008
18218,1200009
18228,1200008
18238,1200007
18248,1200008
18348,1200007
18358,1200009
18368,1200008
18378,1200007
18388,1200008
18418,1200007
18428,1200008
18468,1200007
18478,1200008
18488,1200007
18498,1200009
18508,1200007
18518,1200008
18678,1200007
18688,1200008
18708,1200009
18718,1200008
18848,1200007
18858,1200009
18868,1200008
18878,1200007
18888,1200008
18928,1200007
18938,1200009
18948,1200007
18958,1200009
18968,1200007
18978,1200008
19049,1200007
19059,1200008
19069,1200007
19079,1200008
19169,1200007
19179,1200008
19189,1200007
19199,1200008
19209,1200007
19219,1200009
19229,1200008
19369,1200007
19379,1200008
19409,1200007
19419,1200008
19449,1200007
19459,1200008
19559,1200009
19569,1200007
19579,1200008
19589,1200007
19599,1200009
19609,1200007
19619,1200008
19629,1200007
19639,1200008
19649,1200007
19659,1200008
19669,1200007
19679,1200008
19689,1200007
19699,1200008
19739,1200007
19749,1200008
19839,1200009
19849,1200007
19859,1200008
19869,1200009
19879,1200008
19949,1200007
19959,1200008
20009,1200007
20019,1200008
20029,1200007
20039,1200008
20059,1200009
20069,1200008
20079,1200007
20089,1200009
20099,1200007
20109,1200008
20129,1200007
20139,1200008
20149,1200007
20159,1200008
20169,1200007
20179,1200008
20209,1200007
20219,1200008
20249,1200009
20259,1200008
20309,1200007
20319,1200008
20389,1200009
20399,1200007
20409,1200008
20429,1200007
